Name,Year,Gender
Lum Kai Yew,2006,M
H. Lee Tong,2006,F
Zhang Nan,2008,M
David Antoine,2008,M
D. Andrei,2008,M
M.-C. Felixo,2008,M
Tian Xuemin,2008,M
Deng Xiaogang,2008,M
Lin Feng,2006,M
M. Chen Ben,2006,M
Lum Kai Yew,2006,M
Brian D. O. Anderson,2006,M
Yu Changbin,2006,M
F. Baris,2006,M
Jin Jianxun,2006,M
Guo Youguang,2006,M
Chen Jiaxin,2006,F
Zheng Luhai,2006,M
Zhu Jianguo,2006,M
LI Wenchao,2006,F
Zhou Yong,2006,F
Xia Shixiong,2006,F
Simon Grude,2013,M
Matthew Freeland,2013,M
Chenguang Yang,2013,F
Hongbin Ma,2013,F
Peng Jian-liang,2008,M
Sun Xiuxia,2008,F
Zhu Fan,2008,M
Zhang Jian,2008,M
Chen Hu,2016,M
Shenghan Zhou,2016,M
Yue Xie,2016,F
Wenbing Chang,2016,M
Zhenlong Wu,2016,M
Donghai Li,2016,F
Ling-Mei Wang,2016,F
Sen Chen,2016,M
Wenyan Bai,2016,M
Yi Huang,2016,M
Huaiqiang Yin,2016,F
Shurong Li,2016,F
Huarong Wang,2016,M
Dabo Xu,2016,M
Jiahui Tang,2016,F
Hong Chen,2016,M
Bingzhao Gao,2016,M
Qifang Liu,2016,M
Shuyou Yu,2016,F
Hongqing Chu,2016,M
Tao Weinan,2016,M
Bingzhao Gao,2016,M
Qifang Liu,2016,M
Hong Chen,2016,M
Dong-Sheng Ding,2016,M
Zengru Jiang,2016,M
Chengyuan Liu,2016,M
Ting Wan,2016,M
Min Wu,2016,M
Xiongbo Wan,2016,M
Yuxiao Du,2016,F
Liang Chen,2016,M
Xiaojie Guo,2016,M
Chen-Lu Geng,2016,F
Ru An,2016,M
Wenjing Li,2016,F
Honggui Han,2016,M
Junfei Qiao,2016,F
Kejian Wu,2017,M
Baiqing Fan,2017,M
Xiao Zhang,2017,F
Yu-Zhong Wang,2017,M
Hongbo Zou,2017,M
Jili Tao,2017,F
Ridong Zhang,2017,M
Yong-Wei Zhang,2017,M
Yangguang Yu,2017,M
Shengde Jia,2017,F
Xiangke Wang,2017,M
Guangyan Xu,2017,M
Shenna Wei,2017,F
Hongmei Zhang,2017,F
Shenghui Guo,2017,M
Fanglai Zhu,2017,F
Shuxian Zhu,2017,M
Huiyi Hu,2017,F
Jun-Qi Yang,2017,M
Yuyao Hao,2017,M
Jing Wang,2017,M
Sergey A. Chepinskiy,2017,F
Aleksandr Y. Krasnov,2017,M
Shirong Liu,2017,M
Xuesong Zhou,2017,M
Zhihao Fan,2017,M
Youjie Ma,2017,F
Zhiqiang Gao,2017,M
Melvin L.K. Chua,2017,M
Bo Wang,2017,M
Min Zeng,2017,M
Ying Luo,2017,F
Qiumei Guo,2017,F
Hong Jiang,2017,M
Haodi Yao,2017,M
Qing-Tao Yu,2017,F
Xiao-Wei Xing,2017,F
Fenghua He,2017,M
Jie Ma,2017,F
Jianmin Zheng,2017,M
Zhonghua Wang,2017,M
Dongxue Wang,2017,M
Yueyang Li,2017,F
Lianqing Liu,2017,F
Shanshan Zhou,2017,F
Wenjing Li,2017,F
Junfei Qiao,2017,F
Kai Cao,2017,M
Xianlin Zeng,2017,M
Yiguang Hong,2017,M
Wanye Yao,2018,M
Liqi Ma,2018,F
Ying Huang,2018,M
Guoliang Wei,2018,M
