Name,Year,Gender
Sohrab Saeb,2009,M
Cornelius Weber,2009,M
Jochen Triesch,2009,M
Kazuhiro Shimonomura,2008,F
Takayuki Kushima,2008,F
Tetsuya Yagi,2008,M
Stefan Schliebs,2009,M
Michael Defoin-Platel,2009,M
Sue Worner,2009,M
Nikola Kasabov,2009,M
Fayez Alharbi,2020,M
Lahcen Ouarbya,2020,F
Jamie Ward,2020,M
Myoungho Sunwoo,2020,F
Simon J. Watson,2020,M
Hujun Yin,2020,M
Thao T. Le,2020,M
Vuong Le,2020,M
Svetha Venkatesh,2020,M
Truyen Tran,2020,F
Peyman Rasouli,2020,M
Ingrid Chieh Yu,2020,F
Cheng-Hao Tu,2020,M
Jia-Hong Lee,2020,F
Yi-Ming Chan,2020,M
Chu-Song Chen,2020,M
Thanh Tung Khuat,2020,M
Fang Chen,2020,M
Bogdan Gabrys,2020,M
Haiyin Piao,2020,F
Zhixiao Sun,2020,F
Guanglei Meng,2020,F
Hechang Chen,2020,M
Bohao Qu,2020,M
Lang Kuijun,2020,M
Yang-Kook Sun,2020,F
Sheng-Qi Yang,2020,M
Peng Xuanqi,2020,F
Zeineb Ghrib,2020,M
Rakia Jaziri,2020,F
Rim Romdhane,2020,M
Dan Barsever,2020,M
Sameer Singh,2020,M
Emre Neftci,2020,F
Daniel Kohlsdorf,2020,M
Denise L. Herzing,2020,F
Thad Starner,2020,M
Fabio Martinelli,2020,F
Fiammetta Marulli,2020,F
Francesco Mercaldo,2020,M
Stefano Marrone,2020,F
Antonella Santone,2020,M
Kakeru Mitsuno,2020,M
Junichi Miyao,2020,M
Takio Kurita,2020,F
Luca Oneto,2020,M
Michele Donini,2020,F
Massimiliano Pontil,2020,M
Pankaj Pandey,2020,M
Krishna Prasad Miyapuram,2020,M
Gioele Ciaparrone,2020,M
Francesco Bardozzo,2020,M
Mattia Delli Priscoli,2020,F
Juanita Londono Kallewaard,2020,F
Maycol Ruiz Zuluaga,2020,F
Roberto Tagliaferri,2020,M
Xueting Zhang,2020,F
Yuting Qiang,2020,F
Flood Sung,2020,M
Yongxin Yang,2020,F
Timothy M. Hospedales,2020,M
Amin Khatami,2020,M
Asef Nazari,2020,M
Amin Beheshti,2020,F
Thanh N. Nguyen,2020,F
Saeid Nahavandi,2020,F
Jerzy Zieba,2020,F
Shuhui Fan,2020,F
Shaojing Fu,2020,M
Haoran Xu,2020,M
Chengzhang Zhu,2020,M
Mandar Gogate,2020,M
Kia Dashtipour,2020,F
Peter M. Bell,2020,M
Amir Hussain,2020,M
Nannan Li,2020,F
Yaran Chen,2020,F
Zixiang Ding,2020,M
Dongbin Zhao,2020,M
Dongfang Liu,2020,M
Yiming Cui,2020,M
Zhiwen Cao,2020,F
Yingjie Chen,2020,F
Peter D. W. Boyd,2020,M
Honghai Liu,2020,M
Amin Ullah,2020,M
Sung Wook Baik,2020,M
Killichbek Haydarov,2020,M
Ijaz Ul Haq,2020,M
Mi-Young Lee,2020,F
Roghayeh Mojarad,2020,M
Ferhat Attal,2020,M
Abdelghani Chibani,2020,F
Yacine Amirat,2020,F
José Carlos Cesar Amorim,2020,M
Pedro Henriques Abreu,2020,M
Mauricio Reyes,2020,M
João A. C. Santos,2020,M
Ishai Rosenberg,2020,F
Shai Meir,2020,F
Jonathan Berrebi,2020,M
Ilay Gordon,2020,M
Guillaume Sicard,2020,M
Eli David,2020,M
Songbo Chen,2020,M
Wenhu Tang,2020,F
Tianyao Ji,2020,F
Huiling Zhu,2020,F
Ye Ouyang,2020,M
Wenbo Wang,2020,M
Kin Wai Cheuk,2020,M
Kat Agres,2020,F
Dorien Herremans,2020,F
Syed Uzma Jalil,2020,M
Mubashir Husain Rehmani,2020,M
Stephan K. Chalup,2020,M
Lei Shen,2020,F
Xiaoyu Guo,2020,F
Meng Chang Chen,2020,M
Karl Michel Koerich,2020,M
Mohammad Esmailpour,2020,M
Sajjad Abdoli,2020,M
Alceu S. Britto,2020,M
Alessandro L. Koerich,2020,M
Rui Li,2020,F
Xiaobo Lu,2020,F
Shuowei Li,2020,F
Haipeng Yang,2020,M
Jianfeng Qiu,2020,M
Lei Zhang,2020,F
Saito,2009,M
Saeki,2009,F
Sekine,2009,F
Jayanth Regatti,2021,M
Aniket Anand Deshmukh,2021,M
Eren Manavoglu,2021,M
Urun Dogan,2021,M
Dimos Makris,2021,M
Kat Agres,2021,F
Dorien Herremans,2021,F
Chaofei Yang,2021,M
Leah Ding,2021,F
Yi Chen,2021,M
Hai Li,2021,F
Xue Jiang,2021,M
Jianhui Zhao,2021,F
Bo Du,2021,M
Zhiyong Yuan,2021,M
Ishwar Venugopal,2021,M
Jessica Tollich,2021,F
Michael Fairbank,2021,M
Ansgar Scherp,2021,M
Haiqin Yang,2021,M
Jianping Shen,2021,F
Gehui Shen,2021,M
Song Zhang,2021,M
Xiang Chen,2021,M
Zhi-Hong Deng,2021,M
Paweł Pełka,2021,F
R. Sadananda,1993,F
A. Shrestha,1993,F
Dominic Standage,2005,M
Thomas Trappenberg,2005,M
Pablo A. Estevez,2005,M
R.J. Flores,2005,M
C. Martin Perez,2005,M
Yong-Qian Ying,1999,F
Peng-Yung Woo,1999,M
Valnaide G. Bittencourt,2005,F
Marjory C. C. Abreu,2005,M
M.C.P. de Souto,2005,M
A.MdeP. Canuto,2005,F
Nicholas G. Hatsopoulos,1992,M
K. Mizutani,1999,F
Tsunehiko Omori,1999,F
Timothy C. Tan,2005,M
Chai Quek,2005,M
G. André Ng,2005,M
J.G. Taylor,2005,M
Kyu-Yu Chang,1999,M
Joydeep Ghosh,1999,M
Michael Dittenbach,2005,M
Andreas Rauber,2005,M
Georg Pölzlbauer,2005,M
Mathias M. Adankon,2005,M
M. Cheriel,2005,F
Naser Ayat,2005,M
C.-C. Wang,1992,M
Hon-Son Don,1992,M
Ma Jinwen,1993,F
Masato Murakami,2005,M
Naoki Honda,2005,F
Richard A. Normann,2005,M
Daniel McDonnall,2005,M
Gregory A. Clark,2005,M
Richard B. Stein,2005,M
Almut Branner,2005,M
Ashok Kumar Yadav,2005,M
Deepak Mishra,2005,F
R.A. Yadav,2005,M
Samit K. Ray,2005,M
Prem Kalra,2005,F
Paul E. Keller,1999,M
A.D. McKinnon,1999,M
T. Hoshino,1991,M
M. Kano,1991,M
T. Endo,1991,M
Hong-Bin Jia,2005,F
Yi Lu Murphey,2005,F
D. Gutchess,2005,M
Tzyy-Shuh Chang,2005,M
Volker Baier,2005,M
Andrea Micheli,2001,F
Alessandro Sperduti,2001,M
Antonina Starita,2001,F
Anna Maria Paola Bianucci,2001,F
Yuji Iwahori,1993,F
Robert J. Woodham,1993,M
Hiroshi Tanaka,1993,M
Norito Ishii,1993,M
Hervé Bourlard,1991,M
Neil V. Morgan,1991,M
H. Sano,1993,M
A. Nada,1993,F
Yuji Iwahori,1993,F
Norito Ishii,1993,M
Hiroyuki Takase,2003,M
H. Kita,2003,F
T. Hayashi,2003,M
Yu Yongquan,2004,M
Huang Ying,2004,F
Zeng Bi,2004,M
I.Z. Mihu,2001,F
Remus Brad,2001,M
Macarie Breazu,2001,F
Nicolas Chapados,2001,M
Yoshua Bengio,2001,M
Dong-Ho Han,2005,M
Sung-Phil Kim,2005,M
Jose C. Principe,2005,M
Harri Valpola,2001,F
Antti Honkela,2001,F
Juha Karhunen,2001,M
L.K.L. Joshua,2005,M
Jagath C. Rajapakse,2005,M
Eduardo Bayro-Corrochano,2001,M
Ramon Vallejo,2001,M
B.V.S. Murthy,1999,M
Feng Zhang,2005,M
Hahn-Ming Lee,1991,F
Ching-Chi Hsu,1991,F
T.-N. Le,2005,M
Cong-Kha Pham,2005,M
Amit Buch,1993,M
H.S. Mazumdar,1993,M
P.C. Pandey,1993,M
Ulf Johansson,2001,M
Lars Niklasson,2001,M
S. Kosuge,2005,M
Yuko Osana,2005,F
T. Nakano,2005,M
Takashi Morie,2005,M
Jagdish C. Patra,2005,M
F. Widjaja,2005,M
Amit Das,2005,M
Ee Lui Ang,2005,F
Alexander N. Gorban,1999,M
Evgeny M. Mirkes,1999,M
V. G. Tsaregorodtsev,1999,M
Feng Liu,2005,M
Chai Quek,2005,M
Geok Ing Ng,2005,M
Jing Wang,2015,M
Feng Tian,2015,M
Chang Liu,2015,M
Xiao Wang,2015,M
David Cittern,2015,M
Abbas Edalat,2015,M
Mohammad Jakir Hosen,2015,M
Abbas Khosravi,2015,M
Saeid Nahavandi,2015,F
Douglas Creighton,2015,M
Syed Moshfeq Salaken,2015,M
Davide Zambrano,2015,M
Pieter R. Roelfsema,2015,F
Sander M. Bohte,2015,M
Shahla Keyvan,1992,F
Luis Rabelo,1992,M
A. Malkani,1992,F
Da Xu,2001,F
Jose C. Principe,2001,M
Jérémie Sublime,2015,F
Nistor Grozavu,2015,M
Younès Bennani,2015,M
Antoine Cornuéjols,2015,M
Rohitash Chandra,2015,F
Bin Liu,2015,M
Nicholas Rollings,2015,M
Vinicius Castro Souza,2015,M
Gustavo E. A. P. A. Batista,2015,F
Nilson E. Souza-Filho,2015,M
Edmund S. Yu,1999,M
Elizabeth D. Liddy,1999,F
Mehrdad Nouri Khajavi,2001,M
Mohammad Bagher Menhaj,2001,M
Amir Abolfazl Suratgar,2001,M
German Ignacio Parisi,2015,M
Florian von Stosch,2015,M
Sven Magg,2015,M
Stefan Wermter,2015,M
S. Matsuda,1998,F
Mototaka Yoshioka,2015,F
Kenta Murakami,2015,F
Jun Ozawa,2015,F
Gerard Canal,2015,M
Cecilio Angulo,2015,F
Sergio Escalera,2015,F
Marcelo Saval-Calvo,2015,M
Sergio Orts-Escolano,2015,M
Jorge Azorin-Lopez,2015,M
Jose Garcia-Rodriguez,2015,M
Andres Fuster-Guillo,2015,M
Vicente Morell-Gimenez,2015,M
Miguel Cazorla,2015,F
Haobin Dou,2015,M
Xihong Wu,2015,M
Yueming Wang,2015,M
Goktug T. Cinar,2015,M
Vinicius Castro Souza,2015,M
Gustavo E. A. P. A. Batista,2015,F
Xiao-Ming Chen,2015,F
Jose C. Principe,2015,M
Felipe Grando,2015,M
Luis C. Lamb,2015,M
Maryam Pazouki,2015,F
Zijun Wu,2015,M
Zhixing Yang,2015,F
Dietmar P. F. Möller,2015,M
Frank-Michael Schleif,2015,M
H. S. Chen,2015,M
Peter Tino,2015,M
Mojtaba Hakimi-M,2004,M
Hamid Khaloozadeh,2004,M
Daiki Kimura,2015,F
Osamu Hasegawa,2015,M
Aristeidis Tsitiridis,2015,M
Cristina Conde,2015,F
Isaac Martín de Diego,2015,M
Jose Sanchez del Rio Saez,2015,M
Jorge Gomez,2015,M
Enrique Cabello,2015,M
Ben Mitchell,2015,M
Hasari Tosun,2015,M
John W. Sheppard,2015,M
Sripirakas Sakthithasan,2015,M
Russel Pears,2015,M
Albert Bifet,2015,M
Bernhard Pfahringer,2015,M
Melin Ngwar,2015,F
Jim Wight,2015,M
Jakub Nalepa,2015,M
Marcin Cwiek,2015,M
Michal Kawulok,2015,M
J.B. Hampshire,1992,M
B. V. K. Vijaya Kumar,1992,M
N.M. Botros,1992,M
S. Premnath,1992,M
Robert Kuczewski,1992,M
D. Eames,1992,M
L. Kindermann,1999,M
Thomas Trappenberg,1999,M
Christopher Ting,1991,M
Todd K. Leen,1992,M
G.B. Orr,1992,M
Ulrich Ramacher,1991,M
P. Nachbar,1991,M
M. E. Ulug,1992,M
Myriam Abramson,2003,F
P. Pachowicz,2003,M
Harry Wechsler,2003,M
De-Shuang Huang,2001,M
Zheru Chi,2001,M
J.L. Bemley,1999,F
R. Enns,2001,M
Jennie Si,2001,F
W.S. Gan,1991,M
Ming-Hsuan Yang,1999,M
Narendra Ahuja,1999,F
X. L. Luo,2003,M
A. Nur Zincir-Heywood,2003,F
Jorma Laaksonen,1999,M
Matti Aksela,1999,F
Erkki Oja,1999,F
Jorma Kangas,1999,M
Xiuwen Liu,1999,M
DeL.L. Wang,1999,M
Kurt Mitman,2003,M
P.A. Laurent,2003,F
William B. Levy,2003,M
Vassilis G. Kaburlasos,2003,M
M. Artiklar,1999,M
Mohamad H. Hassoun,1999,M
Paul Watta,1999,M
Luigi Lancieri,1999,F
Man-Wai Mak,1999,M
Chi-Kwong Li,1999,F
B. Comes,2003,M
A. Kelemen,2003,F
T.S. Quah,1991,M
C.L. Tan,1991,M
H.H. Teh,1991,M
Maxwell B. Stinchcombe,1992,M
Halbert White,1992,M
Alexander G. Parlos,1999,M
Sunil Menon,1999,M
Amir F. Atiya,1999,F
Katsunari Shibata,2003,F
Keita Ito,2003,M
Alberto Paccanaro,2003,M
Chakra Chennubhotla,2003,F
James Casbon,2003,M
Mansoor Saqi,2003,M
Peter Mills,1991,M
Albert Y. Zomaya,1991,F
Hahn-Ming Lee,1999,F
Tzong-Ching Huang,1999,M
Chih-Ming Chen,1999,M
Noboru Toda,1991,M
K.-i. Funahashi,1991,F
Shiro Usui,1991,F
Pavlo V. Tymoshchuk,2003,M
Eugenius Kaszkurewicz,2003,M
Hiroyuki Takase,2001,M
H. Kita,2001,F
T. Hayashi,2001,M
Jouko Lampinen,1999,F
T. Kostiainen,1999,M
Xiuwen Liu,2001,M
DeLiang Wang,2001,M
Lei Xu,1999,F
Yutaka Shimokawa,1991,M
Yutaka Fuwa,1991,M
N. Aramaki,1991,M
Davide Anguita,2003,F
Sandro Ridella,2003,F
Fabio Rivieccio,2003,M
Rodolfo Zunino,2003,M
S.E. Lee,1992,F
B.R. Holt,1992,M
Kenji Tanaka,2001,F
Yoshihiko Horio,2001,M
Kazuyuki Aihara,2001,F
T. Kristensen,2001,M
Dag Langmyhr,2001,M
Hiromi Narimatsu,2015,F
Hiroyuki Kasai,2015,M
Takeshi Kamio,2003,M
Mititada Morisue,2003,F
Pamela Abshire,1999,F
Andreas G. Andreou,1999,M
Cesare Alippi,1991,M
M.E. Nigri,1991,F
Hervé Frezza-Buet,1999,F
Frédéric Alexandre,1999,M
Marko Puljic,2003,M
Robert Kozma,2003,M
A. Luk,1999,F
S. Lien,1999,F
Jen-Lun Yuan,1999,F
Tse‐Lok Ho,1991,M
Siu Lau Ho,1991,M
Jan T. Bialasiewicz,1991,M
E. T. Wall,1991,M
Murat Uysal,2001,M
Habib Youssef,2001,M
Aiman H. El-Maleh,2001,M
Mahmood R. Minhas,2001,M
Ashit Talukder,1999,M
David P. Casasent,1999,M
Paolo Gastaldo,2003,M
Rodolfo Zunino,2003,M
Elena Vicario,2003,F
Ingrid Heynderickx,2003,F
G. Linhart,1992,M
Georg Dorffner,1992,M
Octavian Postolache,2001,M
Pedro Silva Girao,2001,M
Manuel Fernando R. Pereira,2001,M
Kunihiro Nakada,2003,F
Takashi Asai,2003,M
Yoshihito Amemiya,2003,F
T.C.S. Santos-Andre,1999,M
A.C.R. da Silva,1999,F
Peter Andras,2001,M
George D. Magoulas,2000,M
Vassilis P. Plagianakos,2000,M
Michael N. Vrahatis,2000,M
P. Escande,1991,F
Dominique G. Béroule,1991,M
P. Blanchet,1991,F
B. Todorovic,2001,M
Milena Stankovic,2001,M
Marizete Silva Santos,1999,F
Teresa B. Ludermir,1999,F
Girolamo Cirrincione,2003,F
Maurizio Cirrincione,2003,M
Chuan Lu,2003,M
Marcello Pucci,2003,M
Sugata Ghosal,1992,M
Rajiv Mehrotra,1992,F
H. Schiller,2001,M
Vladimir A. Krasnopolsky,2001,M
Ivan Jordanov,2014,M
Nedyalko Petrov,2014,M
Cathy H. Wu,1990,F
George Whitson,1990,M
G.J. Montllor,1990,M
Rabelo,1989,M
Alptekin,1989,M
Lucio Ciabattoni,2014,M
Massimo Grisostomi,2014,M
Gianluca Ippoliti,2014,M
Sauro Longhi,2014,M
Dinh Phung,2014,M
Dat Tran,2014,M
Wanli Ma,2014,F
Lloyd H.C. Chua,2014,M
Tien Duc Pham,2014,M
Juha Karhunen,2012,M
Tele Hao,2012,M
Jarkko Ylipaavalniemi,2012,M
Saber Mefoued,2013,M
Basti,1989,M
Perrone,1989,M
Akio Yoshida,2011,F
Yuko Osana,2011,F
Jürgen Leitner,2014,M
Alexander Förster,2014,M
Jürgen Schmidhuber,2014,M
Zhao Zhang,2013,M
Shuicheng Yan,2013,M
Mingbo Zhao,2013,M
Tom,1989,M
Tenorio,1989,M
Bilal H. Fadlallah,2013,M
Jose C. Principe,2013,M
Vasso Reppa,2012,M
Marios M. Polycarpou,2012,M
Jim J. Wang,2014,M
Yijun Sun,2014,F
Halima Bensmail,2014,M
Juan Diego Sanchez-Torres,2013,M
Edgar N. Sanchez,2013,M
Alexander G. Loukianov,2013,M
RaghvenPhDa Mall,2014,F
Siamak Mehrkanoon,2014,F
Rocco Langone,2014,F
Johan A. K. Suykens,2014,M
Jerry B. Ahn,2013,M
Daniel Silver,2007,M
R.E. Mercer,2007,M
S. Sung,1990,M
F.M. Ham,1990,M
William A. Shelton,1990,M
McAulay,1989,M
Wang,1989,M
Ma,1989,F
D. Olmsted,1990,M
Tsao,1989,M
Shyu,1989,M
Libert,1989,M
Klopf,1989,M
Morgan,1989,F
Oscar Chang,2014,M
Chi-Chung Cheung,2013,M
Andrew K. Lui,2013,M
Sean Xin Xu,2013,M
Wenwen Wang,2012,F
Budhitama Subagdja,2012,F
Ah-Hwee Tan,2012,F
Yuan-Sin Tan,2012,M
John Licato,2014,M
Ron Sun,2014,M
Selmer Bringsjord,2014,M
W.S. Wong,1990,M
Cynthia A. Funka-Lea,1990,F
Leng Yiqin,2014,F
Li Zhang,2014,F
Jiwen Yang,2014,F
Pavel Krömer,2014,M
Petr Musilek,2014,M
Emil Pelikán,2014,M
Pavel Krč,2014,M
Pavel Jurus,2014,M
Kryštof Eben,2014,M
Robert Kozma,2013,M
João Luís Garcia Rosa,2013,F
Denis Piazentin,2013,M
Marcelo N. Kapp,2014,M
Rodrigo Bloot,2014,M
Paulo R. Cavalin,2014,M
Luiz S. Oliveira,2014,F
Dongbin Zhao,2012,M
Yuanheng Zhu,2012,M
Haibo He,2012,M
Shin-Ying Huang,2014,M
Fang Yu,2014,M
Rua-Huan Tsaih,2014,M
Yennun Huang,2014,F
Huafen Hu,2014,M
Yonghong Huang,2014,M
Milan Milenkovic,2014,M
Chad Miller,2014,M
Ulf R. Hanebutte,2014,M
Jia Wu,2014,F
Zhihua Cai,2014,M
Shirui Pan,2014,M
Xing-Quan Zhu,2014,M
Chengqi Zhang,2014,M
Y. Mtsuyama,2000,F
T. Nimoto,2000,M
N. Katsumata,2000,M
Yasuhiro Suzuki,2000,F
Sunao Furukawa,2000,F
Shihai Wang,2014,M
Zelin Li,2014,F
Michiel Boes,2012,M
Damiano Oldoni,2012,M
Bert De Coensel,2012,M
Dick Botteldooren,2012,M
Kiran Penna,2014,F
Venkatesh Yalavarthi,2014,M
Huirong Fu,2014,M
Ye Zhu,2014,F
Petar Kormushev,2012,M
Sylvain Calinon,2012,M
Darwin G. Caldwell,2012,M
Barkan Ugurlu,2012,M
Saima Hassan,2013,M
Abbas Khosravi,2013,M
Mohd Hafiz Dzarfan Othman,2013,M
Qianyu Zhang,2013,F
Ashfaqur Rahman,2013,M
Claire D'Este,2013,F
Guo-Sen Xie,2014,F
Xu-Yao Zhang,2014,F
Yanming Zhang,2014,M
Cheng-Lin Liu,2014,M
Aida A. Ferreira,2012,F
Teresa B. Ludermir,2012,F
Ronaldo R. B. de Aquino,2012,M
Jun Yang,2014,M
Yun Li,2014,F
Tam,1989,M
Perkel,1989,M
Feng Wang,2014,M
Zhiyong Zhao,2014,M
Xin Li,2014,F
Fei Yu,2014,F
Hao Zhang,2014,M
MacLennan,1989,F
Souhir Bouaziz,2014,M
Adel M. Alimi,2014,M
Ajith Abraham,2014,M
F.-S. Tsung,1990,M
Garrison W. Cottrell,1990,M
A.I. Selverston,1990,F
Meng Hu,2014,M
Furao Shen,2014,M
Jinxi Zhao,2014,F
Rodrigo Pinto de Brito,2014,M
Adriano L. I. Oliveira,2014,F
Y. Yamamoto,1990,F
Venkat Venkatasubramanian,1990,M
Yilin Dong,2014,F
Jianhua Zhang,2014,F
A. Jagota,1990,F
Chien-Yuan Chiu,2013,M
Brijesh Verma,2013,F
Michael Y. Li,2013,F
Shaohong Zhang,2014,M
Hau-San Wong,2014,M
Dongqing Xie,2014,F
Albert Nigrin,1990,M
Shinsuke Abe,1990,M
Abbas Edalat,2014,M
Zheng Lin,2014,M
Ryo Ito,2012,M
Yuta Nakayama,2012,F
Toshimichi Saito,2012,M
Gregory Ditzler,2013,M
Gail L. Rosen,2013,F
Robi Polikar,2013,F
Tsutsumi,1989,F
Yufei Tang,2014,F
Jun Yang,2014,M
Jun Yan,2014,M
Zhili Zeng,2014,F
Haibo He,2014,M
Paul K. Wright,2012,M
Janet Wiles,2012,F
Tom Barker,2014,M
Tuomas Virtanen,2014,M
S. Abid,2005,M
Farhat Fnaiech,2005,M
B.W. Jervis,2005,M
Mohamed Cheriet,2005,M
Xiong Luo,2014,M
Yi Chen,2014,M
Jennie Si,2014,F
Feng Liu,2014,M
Rosha Pokharel,2014,F
Sohan Seth,2014,M
Jose C. Principe,2014,M
Ruggero Donida Labati,2012,F
Angelo Genovese,2012,M
Vincenzo Piuri,2012,M
Fabio Scotti,2012,M
Lelu,1989,F
Diego Hernán Peluffo-Ordóñez,2013,M
Sergio García-Vega,2013,M
Rocco Langone,2013,F
Johan A. K. Suykens,2013,M
Germán Castellanos-Domínguez,2013,M
Nitin Shrivastava,2014,F
Abbas Khosravi,2014,M
Bijaya Ketan Panigrahi,2014,M
Aurelio Uncini,1990,F
Michele Marchesi,1990,M
G. Orlandi,1990,M
Francesco Piazza,1990,F
Shuhui Li,2013,F
Michael Fairbank,2013,M
Xingang Fu,2013,M
Donald C. Wunsch,2013,M
Eduardo Alonso,2013,M
Cheng-Jian Lin,2006,M
Shang-Jin Hong,2006,M
Chi-Yung Lee,2006,F
J.L. Minnix,1990,M
Eugene S. McVey,1990,M
R. M. Inigo,1990,M
Liou,1989,M
Lin,1989,M
Steven Lehar,1990,M
Andrew J. Worth,1990,M
David N. Kennedy,1990,M
K. Nishimura,1990,F
Masatoshi Arai,1990,M
Nizar Ajeeb,2013,M
Ammar Nayal,2013,M
Mariette Awad,2013,F
Wagner Fontes Godoy,2014,M
I.N. da Silva,2014,F
Alessandro Goedtel,2014,M
Rodrigo Henrique Cunha Palácios,2014,M
Wylliam Salviano Gongora,2014,M
Fengzhen Tang,2014,M
Peter Tino,2014,M
Huanhuan Chen,2014,M
Bao-Liang Lu,1993,M
Yan Bai,1993,M
Hajime Kita,1993,F
Yoshikazu Nishikawa,1993,F
B. Bakker,2000,M
G. van der Voort van der Kleif,2000,M
Haigen Hu,2010,M
Li-Hong Xu,2010,F
Ruihua Wei,2010,M
Tai-Hoon Cho,1991,M
Richard W. Conners,1991,M
Chih-Cheng Yang,2006,M
Wan-Jui Lee,2006,F
Shie-Jue Lee,2006,F
Francesca Pianosi,2010,F
Durga Lal Shrestha,2010,F
Dimitri Solomatine,2010,M
Yukun Chen,2010,M
Subramani Mani,2010,F
M. Siek,2008,M
Dimitri Solomatine,2008,M
S. Velickov,2008,M
Gerhard X. Ritter,2011,M
Gonzalo Urcid,2011,M
Shogo Okada,2009,F
Toyoaki Nishida,2009,F
Yasuaki Kuroe,2010,M
Tomokazu Ueyama,2010,F
Ali Pezeshki,2004,M
Mahmood R. Azimi-Sadjadi,2004,M
Louis L. Scharf,2004,M
Ajantha S. Atukorale,2000,F
P.N. Suganthan,2000,M
Tom Downs,2000,M
Farooq Amin,2008,M
M. Saif Islam,2008,M
Kazuyuki Murase,2008,M
Mu-Hsing Kuo,2006,M
Chin-Lung Chen,2006,M
Nancy Chang,2006,F
E. Mok,2006,M
Salvatore Rampone,1998,M
Sébastien Hélie,2009,F
F. Gregory Ashby,2009,M
Sylvain Chartier,2009,F
Gyslain Giguère,2009,M
Dominic Langlois,2009,M
Rana Sioufi,2009,F
P.A. Sandon,1991,M
Stefan Knerr,1991,M
Léon Personnaz,1991,M
Gérard Dreyfus,1991,M
Sai Ho Ling,2002,M
Frank H. F. Leung,2002,M
Hak-Keung Lam,2002,M
Paul K.H. Tam,2002,M
Razvan Andonie,2006,M
Levente Fabry-Asztalos,2006,M
Sarah Abdul-Wahid,2006,M
Catharine J. Collar,2006,M
N. Salim,2006,M
Igor Aizenberg,2011,M
Jacob T. Jackson,2011,M
Shane Alexander,2011,M
Qihong Chen,2009,M
Shuhai Quan,2009,M
Changjun Xie,2009,F
M. Ahmad,1992,M
F.M.A. Salam,1992,F
Moumen T. El-Melegy,2011,F
E.P.L. De Santis,2014,M
Lorenzo Livi,2014,M
Fabio Massimo Frattale Mascioli,2014,M
Alireza Sadeghian,2014,M
Antonello Rizzi,2014,M
Rui-Hua Xu,2009,M
Jie Xu,2009,F
Donald C. Wunsch,2009,M
Mark Brudnak,2006,M
Sri Ks,2008,M
Jagath C. Rajapakse,2008,M
H. Hasegawa,1993,M
Mitsue Inazumi,1993,F
C. Chandra Sekhar,1998,M
B. Yegnanarayana,1998,M
C. Y. Chang,1992,M
Bing J. Sheu,1992,M
Bin Gao,2006,M
Hau-San Wong,2006,M
Peng Chen,2006,M
Hongqiang Wang,2006,M
De-Shuang Huang,2006,M
I. Morgan,2008,F
Honghai Liu,2008,M
Graham A. Turnbull,2008,M
David Brown,2008,M
Hansjoachim Hackbarth,1991,M
J. Mantel,1991,M
Susumu Sato,2004,M
Masataka Kinjo,2004,M
Osamu Takahashi,2004,M
Y. Nakamiya,2004,F
Kazuo Nakajima,2004,M
Mauro Tucci,2010,M
Marco Raugi,2010,M
Iosif-Viorel Onut,2004,M
Ahmad Ghorbani,2004,M
Michael S. Gashler,2011,M
Tony Martinez,2011,M
Yves Grandvalet,2000,M
Shin-ichi Kimura,2009,F
Y. Shiraishi,2009,F
Masahiko Hatakeyama,2009,F
Ernesto Cuadros-Vargas,2002,M
R.A.F. Romero,2002,M
Lars Kindermann,2002,M
Peter Protzel,2002,M
Kyung Hee Lee,1992,F
Kwang-Soo Cho,1992,M
Won Young Lee,1992,F
Sukhoon Lee,1992,M
Manoel C. Amorim Neto,2010,M
Gustavo Tavares,2010,M
Victor M. O. Alves,2010,M
George D. C. Cavalcanti,2010,M
Tsang Ing Ren,2010,M
Slobodan Vucetic,2001,M
Predrag Radivojac,2001,M
Zoran Obradovic,2001,M
C. M. Brown,2001,M
A. Keith Dunker,2001,F
Alexander Iversen,2005,M
Nicholas Kenelm Taylor,2005,M
Keith Brown,2005,M
Hans Peter Graf,1991,M
Richard H. Janow,1991,M
Craig R. Nohl,1991,M
Jan Ben,1991,M
Lichen Liang,2006,M
Vladimir Cherkassky,2006,M
David A. Rottenberg,2006,M
Paul W. Munro,1992,M
Fahad Moiz,2011,M
Prasad Natoo,2011,M
Reza Derakhshani,2011,F
Walter D. Leon-Salas,2011,M
Sucharita Gopal,1993,F
Manfred M. Fischer,1993,M
João Henrique Zimnoch dos Santos,2009,M
Francisco José Lopes de Lima,2009,M
Rafael Marrocos Magalhães,2009,M
Jorge Dantas de Melo,2009,M
Adrião Duarte Dória Neto,2009,M
Masato Yonekawa,2012,F
Hiroaki Kurokawa,2012,M
Alexandru Floares,2008,M
Pawel Wawrzynski,2010,M
Heesung Kwon,2004,M
Nasser M. Nasrabadi,2004,M
Gert Cauwenberghs,1991,M
Charles F. Neugebauer,1991,M
Amnon Yariv,1991,F
Sooyong Choi,2000,F
Daesik Hong,2000,M
Witold Bartkiewicz,2000,M
A.S. Hadi,2008,F
John Saffery,1991,M
C. Thornton,1991,M
I.N. da Silva,1998,F
L.V.R. de Arruda,1998,M
W.C. do Amaral,1998,M
Binqiao Li,1993,F
Zhijian Li,1993,M
Bingxue Shi,1993,F
S. Abid,2006,M
Aymen Mouelhi,2006,M
Farhat Fnaiech,2006,M
B. Sekerkiran,1998,M
