Name,Year,Gender
Bing Xiang,2009,M
Bowen Zhou,2009,M
Hélène Bonneau-Maynard,2000,F
Laurence Devillers,2000,M
Piero Cosi,2002,M
Michael B. Cohen,2002,M
Dominic W. Massaro,2002,M
Guy C. Brown,1992,M
Martin Cooke,1992,M
Marco Orlandi,2003,M
Alfiero Santarelli,2003,M
Daniele Falavigna,2003,F
Gert Veldhuijzen van Zanten,1999,M
Yutaka Tsurumi,1994,M
Seiichi Nakagawa,1994,M
Adrian Leemann,2008,M
Beat Siebenhaar,2008,M
Marc Swerts,1992,M
Ronald Geluykens,1992,M
Jacques Terken,1992,M
Harriet J. Fell,2002,M
Joel MacAuslan,2002,M
Linda J. Ferrier,2002,F
Susan G. Worst,2002,M
Karen Chenausky,2002,F
Paul A. Crook,2011,M
Oliver Lemon,2011,M
Z. Tychtl,1999,M
Josef Psutka,1999,F
Yonggang Deng,2000,M
Taiyi Huang,2000,M
Bo Xu,2000,M
Javier Ferreiros,2005,M
Rubén San Segundo,2005,M
Fernando Fernández-Martínez,2005,M
Luis Fernando D'Haro,2005,M
Valentín Sama,2005,F
Roberto Barra-Chicote,2005,M
Pedro Mellén,2005,M
Dhananjay Bansal,1998,M
Mosur Ravishankar,1998,M
Tomas Dekens,2007,M
Mike Demol,2007,M
Werner Verhelst,2007,M
Piet Verhoeve,2007,F
Norihide Kitaoka,2002,F
Seiichi Nakagawa,2002,M
Aarthi S Reddy,2008,M
Richard C. Rose,2008,M
Takao Murakami,2005,M
Kazutaka Maruyama,2005,M
Nobuaki Minematsu,2005,M
Keikichi Hirose,2005,M
Daniel Willett,2001,M
Erik McDermott,2001,M
Yasuhiro Minami,2001,F
Shigeru Katagiri,2001,M
Thomas Ewender,2009,M
Sarah Hoffmann,2009,F
Beat Pfister,2009,M
Tin Lay Nwe,2006,F
Haizhou Li,2006,F
Minghui Dong,2006,M
Timothy J. Hazen,2007,M
Brennan P Sherry,2007,M
Mark Adler,2007,M
Tor Andre Myrvoll,2000,M
Olivier Siohan,2000,M
Chin-Hui Lee,2000,F
Wu-Ching Chou,2000,M
Kristin Precoda,2007,F
Jing Zheng,2007,M
Dimitra Vergyri,2007,F
Horacio Franco,2007,M
Colleen Richey,2007,F
Andreas Kathol,2007,M
Sachin S. Kajarekar,2007,M
Shona D'Arcy,2005,F
Martin J. Russell,2005,M
Sadaoki Furui,2009,M
Taras Butko,2008,M
Andrey Temko,2008,M
Climent Nadeu,2008,M
Cristian Canton-Ferrer,2008,M
Chiu-yu Tseng,2010,M
Sarah C. Petersen,2006,F
Mari Ostendorf,2006,F
Reinhold Haeb-Umbach,2004,M
Sven Peschke,2004,M
Ernst Warsitz,2004,M
Chilin Shih,2005,F
Shizhen Emily Wang,2009,F
Yi-Hui Lee,2009,F
Abeer Alwan,2009,M
Philip Lockwood,1991,M
C. Baillargeat,1991,F
J. M. Gillot,1991,M
Jerome Boudy,1991,M
Gérard Faucon,1991,M
Elizabeth J. Wade,1992,F
Elizabeth Shriberg,1992,F
Patti Price,1992,F
Marijn Huijbregts,2009,F
Roeland Ordelman,2009,M
Laurens van der Werff,2009,M
Franciska de Jong,2009,F
Louis ten Bosch,2013,M
Lou Boves,2013,M
Mirjam Ernestus,2013,M
Guillaume Aimetti,2010,F
Roger K. Moore,2010,M
L.F.M. ten Bosch,2010,M
Raveesh Meena,2012,F
Gabriel Skantze,2012,M
Joakim Gustafson,2012,M
Ville Turunen,2008,M
Afsaneh Asaei,2010,F
Hervé Bourlard,2010,M
Philip N. Garner,2010,M
Henk van den Heuvel,2007,M
Jean-Pierre Martens,2007,M
Nanneke Konings,2007,F
Estelle Campione,1998,F
Jean Véronis,1998,M
Nicole Beringer,2000,F
Florian Schiel,2000,M
Rong Zhang,2002,M
Alexander I. Rudnicky,2002,M
Zhanyu Ma,2011,F
Arne Leijon,2011,M
Hiroko Terasawa,2005,F
Malcolm Slaney,2005,M
Jonathan Berger,2005,M
Nicole Beringer,1998,F
Florian Schiel,1998,M
Peter Regel-Brietzmann,1998,M
Katherine Forbes-Riley,2009,F
Diane J. Litman,2009,F
Tobias Cincarek,2007,M
Izumi Shindo,2007,F
Tomoki Toda,2007,F
Hiroshi Saruwatari,2007,M
Kiyohiro Shikano,2007,M
Thomas Schaaf,2010,M
Florian Metze,2010,M
Ingrid Jafari,2011,F
Serajul Haque,2011,M
Roberto Togneri,2011,M
Sven Nordholm,2011,M
Songfang Huang,2008,M
Steve Renals,2008,M
Guillaume Lathoud,2004,M
Iain McCowan,2004,M
Tim Paek,2000,M
Eric Horvitz,2000,M
Eric K. Ringger,2000,M
Scott A. Chen,1997,M
Peter deSouza,1997,M
Slavomír Lihan,2005,M
Jozef Juhar,2005,M
Anton Cizmar,2005,M
Patrick Lucey,2008,F
Sridha Sridharan,2008,M
David S. Dean,2008,M
Ben Zhong Tang,2009,M
Simon King,2009,M
Joe Frankel,2009,M
Diane J. Litman,2009,F
Mihai Rotaru,2009,M
Greg Nicholas,2009,M
Christina Bennett,2002,F
Ariadna Font Llitjós,2002,F
Stefanie Shriver,2002,F
Alexander I. Rudnicky,2002,M
Alan W. Black,2002,M
Mirjam Wester,2015,M
Zhizheng Wu,2015,M
Junichi Yamagishi,2015,M
Oriol Vinyals,2008,M
Gerald Friedland,2008,M
Muhammad Ghulam,2004,M
Takashi Fukuda,2004,M
Junsei Horikawa,2004,F
Tsuneo Nitta,2004,F
Bert Réveil,2009,M
Jean-Pierre Martens,2009,M
Bart D'hoore,2009,M
Sadaoki Furui,2003,M
Kaisheng Yao,2001,M
Kuldip K. Paliwal,2001,M
Satoshi Nakamura,2001,F
Hansjörg Mixdorff,2001,M
Christina Widera,2001,F
Lou Boves,1995,M
H. van den Heuvel,1995,M
Emmy M. Konst,1995,M
N.V.T. en anderen,1995,M
Mark Schmidt,1993,M
Susan Fitt,1993,F
Christina L. Scott,1993,F
Mervyn Jack,1993,M
Takashi Saito,2002,M
Masaharu Sakamoto,2002,M
Christophe d'Alessandro,2003,M
Boris Doval,2003,M
Mikko Hartikainen,2004,M
Markku Turunen,2004,M
Jaakko Hakulinen,2004,M
Esa-Pekka Salonen,2004,F
J. Adam Funk,2004,M
Tatsuya Kawahara,2004,F
Ian R. Lane,2004,M
Tomoko Matsui,2004,F
Satoshi Nakamura,2004,F
Stefan Harbeck,1995,M
Andreas Kießling,1995,M
Ralf Kompe,1995,M
Heinrich Niemann,1995,M
Elmar Nöth,1995,M
D. Guillevic,2002,M
Simona Gandrabur,2002,F
Yves Normandin,2002,M
Daniel Neiberg,2008,M
Kjell Elenius,2008,M
Yonggang Deng,2003,M
Milind Mahajan,2003,M
Alex Acero,2003,M
Katrin Weber,2000,F
Samy Bengio,2000,M
Hervé Bourlard,2000,M
Loredana Cerrato,2002,F
Tetsuo Kosaka,1994,M
Shoichi Matsunaga,1994,M
Shigeki Sagayama,1994,F
Javier Tejedor,2010,M
Doroteo Torre Toledano,2010,M
Miguel Ángel Bautista,2010,M
Simon King,2010,M
Ben Zhong Tang,2010,M
José Colás,2010,M
Pui-Yu Hui,2006,F
Helen Meng,2006,F
Ramya Rasipuram,2013,M
Mathew Magimai.-Doss,2013,M
Antoine Serrurier,2005,M
Pierre Badin,2005,M
Reinhold Haeb-Umbach,2004,M
Valentin Ion,2004,M
Alexander Krueger,2009,M
Reinhold Haeb-Umbach,2009,M
Hidefumi Sawai,1990,M
Yoshiaki Itoh,2001,M
Kazuyo Tanaka,2001,F
Marelie H. Davel,2005,F
Etienne Barnard,2005,M
Nikki Mirghafori,1999,F
Nelson Morgan,1999,M
Catia Cucchiarini,2008,F
J.J.H.C. van Doremalen,2008,M
Helmer Strik,2008,M
Kartik Audhkhasi,2010,M
Shrikanth S. Narayanan,2010,M
Eva Navas,2002,F
Inmaculada Hernáez,2002,M
Juan M. Sánchez,2002,M
Donna Erickson,2000,M
Kikuo Maekawa,2000,F
Michiko Hashi,2000,F
Jianwu Dang,2000,M
Martin Heckmann,2008,M
Xavier Domont,2008,M
Frank Joublin,2008,M
Christian Goerick,2008,M
Marian J. Macchi,1993,F
Mary Jo Altom,1993,F
Dan Kahn,1993,M
Sharad S. Singhal,1993,M
Murray R. Spiegel,1993,M
Vaibhava Goel,2003,M
Scott Axelrod,2003,M
Ramesh A. Gopinath,2003,F
Peder A. Olsen,2003,M
Karthik Visweswariah,2003,M
Carine-Alexia Lavelle,1999,F
Martine de Calmès,1999,M
Guy Perennou,1999,M
Hagai Aronowitz,2004,M
David Burshtein,2004,M
Amihood Amir,2004,M
H. Liang,2010,M
John Dines,2010,M
Mark Hasegawa-Johnson,2000,M
Ranniery Maia,2003,F
Heiga Zen,2003,F
Keiichi Tokuda,2003,M
Tadashi Kitamura,2003,F
Fernando Resende,2003,M
Arslan Shaukat,2008,M
Ke Chen,2008,M
Yen-Liang Shue,2009,M
Jody Kreiman,2009,M
Abeer Alwan,2009,M
Fabrice Malfrère,1998,M
Thierry Dutoit,1998,M
Piet Mertens,1998,M
Hansjörg Mixdorff,1994,M
Hiroya Fujisaki,1994,F
Helmut Schmid,2007,M
Bernd Möbius,2007,M
Julia Weidenkaff,2007,M
David House,2009,M
Anastasia Karlsson,2009,F
Jan-Olof Svantesson,2009,M
Damrong Tayanin,2009,M
Stephen Cox,2001,M
Ben Shahshahani,2001,M
Deepu Vijayasenan,2009,M
Fabio Valente,2009,M
Hervé Bourlard,2009,M
Berlin Chen,1998,M
Hsin-Min Wang,1998,M
Lee-Feng Chien,1998,M
Lin-Shan Lee,1998,M
M. Generet,1995,M
Hermann Ney,1995,M
Frank Wessel,1995,M
Gabriel Webster,2004,M
Ian Lewin,1993,M
Martin J. Russell,1993,M
David Carter,1993,M
Sue Browning,1993,M
Keith Ponting,1993,M
Stephen Pulman,1993,M
Wieland Eckert,1994,M
Heinrich Niemann,1994,M
Konrad Hofbauer,2006,M
Gernot Kubin,2006,M
Jacek C. Wojdeł,2001,M
Léon J. M. Rothkrantz,2001,M
Jilei Tian,2004,F
Sharon Oviatt,2000,F
Ricardo de Córdoba,1999,M
José Ramón Vallejo Villalobos,1999,M
Juan Manuel Monterroso Montero,1999,M
Juana M. Gutiérrez-Arriola,1999,F
M. A. López,1999,F
José M. Pardo,1999,M
Umit H. Yapanel,2002,M
Xianxian Zhang,2002,M
John H. L. Hansen,2002,M
Andreas Maier,2007,M
Maria Schuster,2007,M
Anton Batliner,2007,M
Elmar Nöth,2007,M
Emeka Nkenke,2007,F
Dario Albesano,1999,M
Renato De Mori,1999,F
Roberto Gemello,1999,M
Franco Mana,1999,F
Harry Bratt,1998,M
Leonardo Neumeyer,1998,M
Elizabeth Shriberg,1998,F
Horacio Franco,1998,M
Oliver Niebuhr,2007,M
Yu Tsao,2005,M
Jinyu Li,2005,F
Chin-Hui Lee,2005,F
Reiko Akahane-Yamada,1990,F
Yoh’ichi Tohkura,1990,F
Manny Rayner,2002,M
Beth Ann Hockey,2002,F
John Dowding,2002,M
Keigo Nakamura,2010,M
Tomoki Toda,2010,F
Hiroshi Saruwatari,2010,M
Kiyohiro Shikano,2010,M
Fabio Valente,2003,M
Asela Gunawardana,1998,F
Hsiao-Wuen Hon,1998,M
Li Jun Jiang,1998,F
Silvia Quarteroni,2009,F
Giuseppe Riccardi,2009,M
Marco Dinarelli,2009,M
Jürgen T. Geiger,2012,M
Ravichander Vipperla,2012,M
Simon Bozonnet,2012,F
Nicholas Evans,2012,M
Björn Schuller,2012,M
Gerhard Rigoll,2012,M
Fabio Valente,2011,M
Mathew Magimai.-Doss,2011,M
Wen Wang,2011,M
Kikuo Maekawa,2000,F
Takayuki Kagomiya,2000,F
Christian Fügen,2007,M
Muntsin Kolss,2007,M
Panu Somervuo,2002,M
Wai M. Liu,2000,M
Pascale Fung,2000,M
Laurent Mauuary,1993,M
Jean Monne,1993,F
Kenneth A. Ross,1992,M
Mari Ostendorf,1992,F
Stefanie Shattuck-Hufnagel,1992,F
Yu-Hsiang Bosco Chiu,2008,M
Richard M. Stern,2008,M
Qiru Zhou,1997,M
Chin-Hui Lee,1997,F
Wu-Ching Chou,1997,M
A. N. Pargellis,1997,F
Arlo Faria,2005,F
David Gelbart,2005,M
Michiel Bacchiani,1998,F
Mari Ostendorf,1998,F
Martin Wöllmer,2010,M
Florian Eyben,2010,M
Björn Schuller,2010,M
Stefan Steidl,2010,M
Gerhard Rigoll,2010,M
Alessio Brutti,2006,F
Maurizio Omologo,2006,M
Piergiorgio Svaizer,2006,M
Hans-Günter Hirsch,2006,M
Harald Finster,2006,M
Niels Ole Bernsen,1994,M
Laila Dybkjær,1994,F
Hans Dybkjær,1994,M
Matthew Purver,2006,M
Florin Ratiu,2006,M
Lawrence Cavedon,2006,M
Michael Mason,2005,M
Robert F. Vogt,2005,M
Brendan Baker,2005,M
Sridha Sridharan,2005,M
Min Tang,2001,F
Chao Wang,2001,M
Stephanie Seneff,2001,F
Vlasios Doumpiotis,2004,M
William Byrne,2004,M
Dilek Hakkani-Tur,2011,M
Gokhan Tur,2011,M
Larry Heck,2011,M
Elizabeth Shriberg,2011,F
Stéphane Dupont,2005,M
Christophe Ris,2005,M
Laurent Couvreur,2005,M
Jean-Marc Boite,2005,M
Sérgio Paulo,2003,M
Luís Oliveira,2003,F
Jindřich Matoušek,2013,M
Daniel Tihelka,2013,F
B. de Gelder,1995,M
Paul Bertelson,1995,M
Jean Vroomen,1995,M
H. S. Chen,1995,M
Tuomo Raitio,2013,M
John M. Kane,2013,M
Thomas Drugman,2013,M
Christer Gobl,2013,M
Kazunori Komatani,2003,M
Shinichi Ueno,2003,M
Tatsuya Kawahara,2003,F
Hiroshi G. Okuno,2003,M
Kanae Amino,2005,F
Tsutomu Sugawara,2005,M
Takayuki Arai,2005,M
Hideki Kawahara,2000,F
Yoshinori Atake,2000,F
Parham Zolfaghari,2000,M
Xavier Vilella i Miró,2004,F
Javier Hernando Pericas,2004,M
Yi Chen,2007,M
Hsuan Chiu,2007,M
Hsin Wang,2007,M
Berlin Chen,2007,M
M. Gabrea,2000,F
Douglas D. O'Shaughnessy,2000,M
Erhan Mengusoglu,2001,M
Christophe Ris,2001,M
Komei Sugiura,2009,F
Naoto Iwahashi,2009,M
Hideki Kashioka,2009,F
Satoshi Nakamura,2009,F
Benjamin Bigot,2010,M
Julien Pinquier,2010,M
Isabelle Ferrané,2010,F
Régine André-Obrecht,2010,M
Irena Yanushevskaya,2005,F
Christer Gobl,2005,M
Ailbhe Ní Chasaide,2005,M
Geoffrey Zweig,2007,M
Patrick Nguyen,2007,M
Yun-Cheng Ju,2007,M
Ye-Yi Wang,2007,F
Dong Yu,2007,M
Alex Acero,2007,M
Lars Erik Larsen,1994,M
Anders Bækgaard,1994,M
Dmitry Sityaev,2006,M
Kate Knill,2006,F
Tina Burrows,2006,F
Boris W. van Schooten,2007,M
Sophie Rosset,2007,F
Olivier Galibert,2007,M
Aurélien Max,2007,M
Rieks op den Akker,2007,M
Gabriel Illouz,2007,M
Ahilan Kanagasundaram,2013,M
David S. Dean,2013,M
Javier Gonzalez-Dominguez,2013,M
Sridha Sridharan,2013,M
Daniel Ramos,2013,M
Joaquin Gonzalez-Rodriguez,2013,M
Zdenek Krnoul,2006,M
Milos Zelezný,2006,M
Luděk Müller,2006,M
Jakub Kanis,2006,M
Peter Birkholz,2007,M
Sandro Cumani,2015,M
Pietro Laface,2015,M
Farzana Kulsoom,2015,F
Xunying Liu,2011,F
Mark J. F. Gales,2011,M
Philip C. Woodland,2011,M
Timothy J. Hazen,2001,M
I. Lee Hetherington,2001,F
Alex Park,2001,M
Andreas Tsiartas,2013,M
Theodora Chaspari,2013,F
Nassos Katsamanis,2013,M
Prasanta Kumar Ghosh,2013,M
Ming Li,2013,F
Maarten Van Segbroeck,2013,M
Alexandros Potamianos,2013,M
Shrikanth S. Narayanan,2013,M
Colin Vaz,2013,M
Vikram Ramanarayanan,2013,M
Shrikanth S. Narayanan,2013,M
Catherine Breslin,2011,F
K. K. Chin,2011,M
Mark J. F. Gales,2011,M
Kate Knill,2011,F
Kou Tanaka,2013,F
Tomoki Toda,2013,F
Graham Neubig,2013,M
Sakriani Sakti,2013,F
Satoshi Nakamura,2013,F
Thilo Pfau,1998,F
Günther Ruske,1998,M
Beat Pfister,2003,M
René Beutler,2003,M
June S. Levitt,2010,M
William E. Katz,2010,M
Seongjun Hahm,2015,M
Daragh Heitzman,2015,M
Jun Wang,2015,M
Lan Wang,2008,M
Xin Feng,2008,M
Helen Meng,2008,F
Kazuo Hakoda,1990,M
Shin'ya Nakajima,1990,F
Tomohisa Hirokawa,1990,M
Hideyuki Mizuno,1990,M
Jacques Duchateau,2001,M
Kris Demuynck,2001,M
Dirk Van Compernolle,2001,M
Patrick Wambacq,2001,M
Rahim Saeidi,2015,F
Tuija Niemi,2015,F
Hanna Karppelin,2015,F
Jouni Pohjalainen,2015,F
Tomi Kinnunen,2015,F
Paavo Alku,2015,M
Catherine Middag,2011,F
Tobias Bocklet,2011,M
Jean-Pierre Martens,2011,M
Elmar Nöth,2011,M
Vivek Kumar Rangarajan Sridhar,2011,M
Luciano Barbosa,2011,M
Srinivas Bangalore,2011,M
Yanli Zheng,2004,M
Mark Hasegawa-Johnson,2004,M
Sarah Borys,2004,F
Yunbin Deng,2014,F
James T. Heaton,2014,M
Geoffrey S. Meltzner,2014,M
Sha Meng,2008,F
Jian Yong Shao,2008,M
Roger Yu,2008,M
Jia Liu,2008,F
Frank Seide,2008,M
Fei Huang,2000,M
Jian Yang,2000,M
Alex Waibel,2000,M
Itahashi Shuichi,1995,M
Du Liang,1995,M
Toru Imai,2006,M
Shoei Sato,2006,M
Akio Kobayashi,2006,M
Kazuo Onoe,2006,M
Shinichi Homma,2006,M
Ondrej Glembek,2011,M
Lukas Burget,2011,M
N. Brümmer,2011,M
Oldrich Plchot,2011,M
Pavel Matejka,2011,F
Rubén San Segundo,2001,M
Juan Manuel Monterroso Montero,2001,M
José Colás,2001,M
Juana Gutiérrez,2001,F
J. M. Ramos,2001,M
José M. Pardo,2001,M
Carlos Pérez Vaquero,2011,M
Alfonso Ortega,2011,M
Eduardo Lleida,2011,F
Neil P. McAngus Todd,1994,M
Guy C. Brown,1994,M
C.P.J. van Bael,2007,M
R.H. Baayen,2007,M
Helmer Strik,2007,M
Heriberto Cuayáhuitl,2011,M
Nina Dethlefs,2011,F
Yan Song,2015,M
Xinhai Hong,2015,M
Bing-Hua Jiang,2015,M
Ruilian Cui,2015,M
Ian McLoughlin,2015,M
Li-Rong Dai,2015,M
Ke Wu,2014,M
Cyril Allauzen,2014,M
Keith Hall,2014,M
Michael A. Riley,2014,F
Brian Roark,2014,M
Gérard Bailly,2002,M
Pierre Badin,2002,M
Hui Lin,2008,F
Alex Stupakov,2008,M
Jeff A. Bilmes,2008,M
Dingchao Lu,2012,M
Fei Sha,2012,F
Ching-Feng Yeh,2011,F
Chao-Yu Huang,2011,M
Lin-Shan Lee,2011,M
Rui Xia,2013,F
Yang Liu,2013,M
Tim Schlippe,2013,M
Lukasz Gren,2013,M
Ngoc Thang Vu,2013,M
Tanja Schultz,2013,M
Bistra Andreeva,2014,F
Grazyna Demenko,2014,M
Bernd Möbius,2014,M
Frank Zimmerer,2014,M
Jeanin Jügler,2014,F
Magdalena Oleskowicz-Popiel,2014,F
Jangwon Kim,2012,M
Naveen Kumar,2012,M
Andreas Tsiartas,2012,M
Ming Li,2012,F
Shrikanth S. Narayanan,2012,M
Yotaro Kubo,2012,M
Takaaki Hori,2012,M
Atsushi Nakamura,2012,M
Martin Heckmann,2012,M
Yair Shoham,1993,M
Peng Yang,2014,M
Cheung-Chi Leung,2014,F
Lei Xie,2014,F
Bin Ma,2014,F
Haizhou Li,2014,F
William B. Campbell,2014,M
Jeremy Peckham,1991,M
Yamato Ohtani,2014,M
Masatsune Tamura,2014,F
Masahiro Morita,2014,F
Masami Akamine,2014,F
Elizabeth Godoy,2012,F
Yannis Stylianou,2012,M
Jacobus Marinus Sturm,2000,M
H. Kamperman,2000,M
Lou Boves,2000,M
E.A. den Os,2000,M
Jianming Wang,2012,M
Hao Huang,2012,M
Halidan Abudureyimu,2012,M
Ngoc Thang Vu,2014,M
Jochen Weiner,2014,M
Tanja Schultz,2014,M
Lucy Vasserman,2015,M
Vlad Schogol,2015,M
Keith Hall,2015,M
Pavel Golik,2015,M
Zoltán Tüske,2015,M
Ralf Schlüter,2015,M
Hermann Ney,2015,M
Xiaodan Zhuang,2012,M
Stavros Tsakalidis,2012,M
Shuang Wu,2012,M
Pradeep Natarajan,2012,M
Rohit Prasad,2012,M
Prem Natarajan,2012,M
Kazuya Mori,1999,M
Naoki Toba,1999,M
Toshiyuki Harada,1999,M
Takayuki Arai,1999,M
Masahiko Komatsu,1999,M
Makiko Aoyagi,1999,F
Yuji Murahara,1999,F
Amir Hossein Harati Nejad Torbati,2013,M
Joseph Picone,2013,M
Marc Sobel,2013,M
Yasunori Ohishi,2012,M
Hirokazu Kameoka,2012,F
Daichi Mochihashi,2012,M
Kunio Kashino,2012,M
Christopher Carignan,2013,M
Ryan K. Shosted,2013,M
Maojing Fu,2013,M
Zhi-Pei Liang,2013,F
Bradley P. Sutton,2013,M
Owen Kimball,2004,M
Chia-Lin Kao,2004,F
Rukmini Iyer,2004,F
Teodoro Arvizo,2004,M
John Makhoul,2004,M
Satoru Hayamizu,1993,F
Katunobu Itou,1993,M
Kazuyo Tanaka,1993,F
Rupayan Chakraborty,2012,M
Climent Nadeu,2012,M
Taras Butko,2012,M
Yangyang Shi,2013,M
Martha Larson,2013,F
Pascal Wiggers,2013,M
Catholijn M. Jonker,2013,M
I. Lee Hetherington,1993,F
Michael Phillips,1993,M
James Glass,1993,M
Victor W. Zue,1993,M
Alex Marin,2014,M
Roman Holenstein,2014,M
Ruhi Sarikaya,2014,F
Mari Ostendorf,2014,F
Yasunari Obuchi,2004,M
Samuel Thomas,2012,M
Sri Harish Mallidi,2012,F
Thomas Janu,2012,M
Hynek Hermansky,2012,M
Nima Mesgarani,2012,F
Xin-Hui Zhou,2012,F
Shihab A. Shamma,2012,F
Tim Ng,2012,M
Bing Zhang,2012,M
Long H. Nguyen,2012,M
Spyros Matsoukas,2012,M
Brian Strope,2011,M
Doug Beeferman,2011,M
Alexander Gruenstein,2011,M
Xin Gen Lei,2011,M
Pawel Swietojanski,2015,M
Peter M. Bell,2015,M
Steve Renals,2015,M
Bea Yu,2015,F
Thomas F. Quatieri,2015,M
James R. Williamson,2015,M
James C. Mundt,2015,M
Takayuki Arai,2013,M
Masayuki Suzuki,2010,F
Yu Qiao,2010,F
Nobuaki Minematsu,2010,M
Keikichi Hirose,2010,M
Francisco Javier Hernando Pericás,1991,M
Climent Nadeu Camprubí,1991,M
Anil Ramakrishna,2016,M
Rahul Gupta,2016,M
Ruth B. Grossman,2016,M
Shrikanth S. Narayanan,2016,M
Reiji Suzuki,2016,F
Shiho Matsubayashi,2016,F
Kazuhiro Nakadai,2016,M
Hiroshi G. Okuno,2016,M
Lei He,2016,F
Volker Dellwo,2016,M
Yehoshua Dissen,2016,M
Joseph Keshet,2016,M
William M. Hartmann,2016,M
Lei Zhang,2016,F
Kerri Barnes,2016,M
Roger Hsiao,2016,M
Stavros Tsakalidis,2016,M
Richard H. Schwartz,2016,M
Lukas Drude,2016,M
Bhiksha Raj,2016,M
Reinhold Haeb-Umbach,2016,M
Anandaswarup Vadapalli,2016,M
Suryakanth V. Gangashetty,2016,M
Chitralekha Bhat,2016,M
Bhavik Vachhani,2016,M
Sunil Kumar Kopparapu,2016,M
Oliver Adams,2016,M
Graham Neubig,2016,M
Trevor Cohn,2016,M
Steven Bird,2016,M
Zhi Zhu,2016,F
Ryota Miyauchi,2016,F
Yukiko Araki,2016,F
Masashi Unoki,2016,M
Marc Delcroix,2016,M
Keisuke Kinoshita,2016,F
Atsunori Ogawa,2016,M
Takuya Yoshioka,2016,F
Dung Duc Tran,2016,M
Tomohiro Nakatani,2016,M
Karsten Kumpf,1997,M
Robin W. King,1997,M
Kazuhiro Kobayashi,2016,M
Shinnosuke Takamichi,2016,M
Satoshi Nakamura,2016,F
Tomoki Toda,2016,F
Hardik B. Sailor,2016,M
Hemant A. Patil,2016,M
Sri Harish Mallidi,2016,F
Hynek Hermansky,2016,M
Prashanth Gurunath Shivakumar,2016,M
Sandeep Nallan Chakravarthula,2016,M
Panayiotis G. Georgiou,2016,M
Joseph Di Martino,1999,M
Yves Laprie,1999,F
Frank Seide,1995,M
Victor Soto,2017,M
Julia Hirschberg,2017,M
Sabato Marco Siniscalchi,2010,M
Jeremy Reed,2010,M
Torbjørn Svendsen,2010,M
Chin-Hui Lee,2010,F
José B. Mariño,1997,M
Albino Nogueiras,1997,M
Antonio Bonafonte,1997,M
Volker Schless,1998,M
Fritz Class,1998,M
Michael B. Hall,2008,M
Xi Zhou,2008,F
Matthias Odisio,2008,M
Mark Hasegawa-Johnson,2008,M
Thomas S. Huang,2008,M
Yun-Nung Chen,2012,M
Florian Metze,2012,M
Larry Heck,1997,M
Ananth Sankar,1997,M
Ma Jin,2017,F
Yan Song,2017,M
Ian McLoughlin,2017,M
Wu Guo,2017,M
Li-Rong Dai,2017,M
Yao Qian,2017,M
Keelan Evanini,2017,F
Xinhao Wang,2017,M
David Suendermann-Oeft,2017,M
Robert J. Pugh,2017,M
Patrick Lange,2017,M
Hillary Molloy,2017,M
Frank K. Soong,2017,F
William G. Gale,2017,M
Sarangarajan Parthasarathy,2017,M
Zahra Rahimi,2017,F
Anish Kumar,2017,M
Diane J. Litman,2017,F
Susannah B. F. Paletz,2017,F
Mingzhi Yu,2017,F
Toru Nakashika,2017,F
Shinji Takaki,2017,M
Junichi Yamagishi,2017,M
Yuanyuan Liu,2017,F
Tan Lee,2017,M
P. C. Ching,2017,M
Thomas Law,2017,M
Kathy Lai-Fun Lee,2017,F
Yuichi Ishimoto,2017,M
Takehiro Teraoka,2017,F
Mika Enomoto,2017,F
Jinxi Guo,2017,F
Usha Nookala,2017,F
Abeer Alwan,2017,M
Martin Karafiat,2017,F
Murali Karthick Baskar,2017,M
Pavel Matějka,2017,F
Karel Veselý,2017,M
Frantisek Grezl,2017,M
Lukas Burget,2017,M
Jan Cernocký,2017,M
Timo Baumann,2017,M
Xu Li,2017,F
Junfeng Li,2017,F
Yonghong Yan,2017,M
Bo Li,2017,F
Tara N. Sainath,2017,F
Sasan Asadiabadi,2017,M
Engin Erzin,2017,M
Marisa Casillas,2017,F
Elika Bergelson,2017,M
Anne S. Warlaumont,2017,M
Alejandrina Cristia,2017,F
Melanie Soderstrom,2017,F
Mark VanDam,2017,M
Han Sloetjes,2017,F
K. N. R. K. Raju Alluri,2017,M
Sivanand Achanta,2017,F
Sudarsana Reddy Kadiri,2017,M
Suryakanth V. Gangashetty,2017,M
Anil Kumar Vuppala,2017,M
Andrea Bandini,2017,F
Jordan J. Green,2017,M
Lorne Zinman,2017,M
Yana Yunusova,2017,F
James L. Gibson,2017,M
Dogan Can,2017,M
Panayiotis G. Georgiou,2017,M
David C. Atkins,2017,M
Shrikanth S. Narayanan,2017,M
Pedro A. Torres-Carrasquillo,2017,M
Fred Richardson,2017,M
Shahan Nercessian,2017,M
Douglas E. Sturim,2017,M
William B. Campbell,2017,M
Youngjune Gwon,2017,F
Swaroop Vattam,2017,M
Najim Dehak,2017,M
Harish Mallidi,2017,F
Phani Sankar Nidadavolu,2017,M
Ruizhi Li,2017,F
Réda Dehak,2017,M
Yiming Wang,2017,M
Vijayaditya Peddinti,2017,M
Hainan Xu,2017,M
Xiao-Hui Zhang,2017,F
Daniel Povey,2017,M
Sanjeev Khudanpur,2017,M
Ruo Zhang,2017,M
Ando Atsushi,2017,M
Satoshi Kobashikawa,2017,M
Yushi Aono,2017,M
