Name,Year
Nathan B. Knoebel,2006
Stephen R. Osborne,2006
Randal W. Beard,2006
Andrew Mark Eldredge,2006
Xin Tai,2013
Zhiyun Lin,2013
Minyue Fu,2013
Yuanzhang Sun,2013
Niklas Karlsson,2001
Mohammed Dahleh,2001
Davor Hrovat,2001
Manfredi Maggiore,2000
Kevin M. Passino,2000
E. Beran,1997
K.M. Grigoriadis,1997
Erik Etien,2000
Jean-Denis Gabano,2000
Laurent Rambault,2000
Jean-Claude Trigeassou,2000
Driss Mehdi,2000
Frank L. Lewis,1993
Hsiang-Hsi Huang,1993
Sarangapani Jagannathan,1993
Sameera S. Ponda,2013
Luke R. Johnson,2013
Jonathan P. How,2013
Manuel Beschi,2013
Sebastián Dormido,2013
José Luis Sánchez,2013
Antonio Visioli,2013
Tae-Sic Yoo,2008
Humberto E. Garcia,2008
A. Murray,1997
P. Kettle,1997
F. Moynihan,1997
Marian Lazar,2006
A. Alessio,2006
Alessandro Bemporad,2006
Wpmh Maurice Heemels,2006
J. Chandrasekar,2008
I.S. Kim,2008
D.S. Bernstein,2008
A.J. Ridley,2008
C. Dewaz,2005
Laurent Rambault,2005
Jean-Paul Gaubert,2005
David Thorsley,2008
Eric Klavins,2008
Tor Fretheim,2000
R. Shouresh,2000
S. Vincent,2000
D. Torgerson,2000
J. Work,2000
Chu-Nan Cao,2004
Anuradha M. Annaswamy,2004
Minyue Fu,2009
A.Y. Lee,1998
M.J. Brown,1998
Marian Lazar,2005
Wpmh Maurice Heemels,2005
Siep Weiland,2005
Alberto Bemporad,2005
Hamid Mahboubi,2011
Kaveh Moezzi,2011
Amir G. Aghdam,2011
Kamran Sayrafian-Pour,2011
A.V. Roup,2001
Dennis S. Bernstein,2001
Sergey G. Nersesov,2001
Wassim M. Haddad,2001
VijaySekhar Chellaboina,2001
Veronica Adetola,2009
Martin Guay,2009
L. Breton,2006
S. Maza,2006
P. Castagna,2006
Demetri Spanos,2004
Jorge Goncalves,2004
Lina Fu,2009
Umit Ozguner,2009
Hongliu Du,2001
N.D. Manring,2001
K. Shah,2003
Stephan Bohacek,2003
Edmond A. Jonckheere,2003
Graeme Stewart,2001
P. Baker,2001
Dimitry Gorinevsky,2001
Guy A. Dumont,2001
S. H. Oh,2005
N. Hata,2005
Y. Hori,2005
Giorgio Valmorbida,2009
Sophie Tarbouriech,2009
Germain Garcia,2009
Harald Aschemann,2002
Oliver Sawodny,2002
A. Bulach,2002
Eberhard P. Hofer,2002
Sonia M. Hernandez,2009
Derek A. Paley,2009
A. Saadatpoor,2008
C. M. Ma,2008
W. M. Wonham,2008
Yves Piguet,1999
Denis Gillet,1999
S.L. Lacy,2001
Richard Scott Erwin,2001
Dennis S. Bernstein,2001
Ian R. Petersen,2006
Warren N. White,2009
Jaspen Tanner Patenaude,2009
Mikil Foss,2009
Deyka García,2009
H. Hulsen,2004
T. Truper,2004
Sergej Fatikow,2004
Yoshifumi Okuyama,1998
Fumiaki Takemori,1998
H. S. Chen,1998
Hemanshu R. Pota,1997
Thomas E. Alberts,1997
Jon C. Gunther,2006
Dale E. Seborg,2006
J. Baclaski,2006
Yu-Tai Liu,2004
Stephen Gibson,2004
Xiaofei Wu,2003
Yong Liu,2003
Ji Zhu,2003
Qian Zheng,2008
Fen Wu,2008
Hassan Noura,1997
Thierry Bastogne,1997
Cristina Verde,2004
Nancy Visairo,2004
Ling Hou,1997
Anthony N. Michel,1997
B. Bulut,2000
M.R. Katebi,2000
Michael J. Grimble,2000
Kyu-Jin Cho,2003
H. Harry Asada,2003
Zhu Jianchao,1991
C. D. Johnson,1991
N.O. Oleng,2003
Kumpati S. Narendra,2003
A. Paul,2004
Mehmet Akar,2004
Urbashi Mitra,2004
Michael G. Safonov,2004
Olav Slupphaug,1998
Bjarne A. Foss,1998
Shyam Jade,2013
Jacob Larimore,2013
Erik Hellstrom,2013
Li Jun Jiang,2013
Anna G. Stefanopoulou,2013
Eric W. Frew,2006
T.J.J. van den Boom,2004
Bart De Schutter,2004
Kagan Gokbayrak,2006
O. Selvi,2006
P. R. Li,2004
Teck-Ping Sim,2004
Dongjun Lee,2004
Jakob Stoustrup,2004
Heiner Niemann,2004
Yong Wang,1998
Robin M. Murray,1998
S.L. Lacy,2002
Dennis S. Bernstein,2002
Peiying Chen,2004
Chengming Huang,2004
Li-Chen Fu,2004
Vicente Parra-Vega,2001
S.M. Shahruz,1997
Gullik A. Jensen,2009
Niklas Safstrom,2009
Tu Dinh Nguyen,2009
Thor I. Fossen,2009
Yuki Minami,2009
Shun-ichi Azuma,2009
Toshiharu Sugie,2009
Qinmin Yang,2006
Sarangapani Jagannathan,2006
D.H. Tuan,1999
Pierre Apkarian,1999
Y. Nakashima,1999
Bert Pluymers,2006
Mayuresh V. Kothare,2006
Johan A. K. Suykens,2006
B. De Moor,2006
Marco Pavone,2009
Stephen M. Smith,2009
Francesco Bullo,2009
Emilio Frazzoli,2009
Hideyuki Ichihara,2005
Eitaku Nobuyama,2005
H. Kawai,2004
Masaki Fujita,2004
M.T. DiRenzo,1997
Michael K. Masten,1997
C.P. Cole,1997
Haojian Xu,2001
Maj Mirmirani,2001
Pavlos Ioannou,2001
Helen Boussalis,2001
Lydie Nouveliere,2003
Said Mammar,2003
Enric Fossas,1998
Jaume Franch,1998
A. Palau,1998
Taeyoung Lee,2011
Melvin Leok,2011
N. Harris McClamroch,2011
Zhendong Sun,2004
Hanbong Lee,2008
Hari Balakrishnan,2008
Magnus Egerstedt,2002
Tomohisa Hayakawa,2005
Hideaki Ishii,2005
Koji Tsumura,2005
Farhad Farokhi,2011
Cedric Langbort,2011
Karl Henrik Johansson,2011
S. Dilmi,2005
Steve Yurkovich,2005
Lorenzo Aguilar,2006
Igor Boiko,2006
Leonid Fridman,2006
Rafael Iriarte,2006
Sujeet Chand,1985
Keith L. Doty,1985
R. F. Naranjo Garcia,2002
José Luis Mancilla-Aguilar,2002
Rui Huang,2009
Lorenz T. Biegler,2009
Qinghui Yuan,2009
Jae Duk Lew,2009
Damrongrit Piyabongkarn,2009
Xinjia Chen,2005
Jorge L. Aravena,2005
Kemin Zhou,2005
T. Hayakawa,2004
Wassim M. Haddad,2004
Naira Hovakimyan,2004
James E. Bailey,2004
Matthew C. Turner,2009
Murray Kerr,2009
Ian Postlethwaite,2009
Bhaskar DasGupta,2004
J.P. Hespanha,2004
Eduardo D. Sontag,2004
Yaohui Lu,2000
Yaman Arkun,2000
Daniel U. Campos-Delgado,2004
S.M. Martinez,2004
Kang Zhou,2004
G. T. McDonald,2011
Qing Zhao,2011
Elbrous M. Jafarov,2000
Wilson B. Kagabo,2011
Jason R. Kolodziej,2011
Chengyu Cao,2008
Naira Hovakimyan,2008
Ahmed Al-Durra,2011
Lisa Fiorentini,2011
Marcello Canova,2011
Stephen Yurkovich,2011
Rastko R. Selmic,2006
Marios M. Polycarpou,2006
Thomas Parisini,2006
Mazen Farhood,2002
Geir E. Dullerud,2002
E.N. Viall,2000
Qin Zhang,2000
Pontus Giselsson,2013
Rajesh Kumar,2006
Chen Zhou,2006
Sarbani Basu,2006
Wim Symens,2002
Farid Al-Bender,2002
Jan Swevers,2002
H. Van Brussel,2002
Ingo Hoffmann,1998
Sebastian Engell,1998
Gary G. Yen,2002
Pedro Gerbase De Lima,2002
Martin W. Braun,2003
Steven T. Jenkins,2003
Nital S. Patel,2003
Wei-Chuen Yau,2001
Li-Chen Fu,2001
Dong Liu,2001
D.G. Roberson,2006
Daniel J. Stilwell,2006
Shahid Nazrulla,2008
H. P. S. Abdul Khalil,2008
Moshe Kam,1987
Roger Shu Kwan Cheng,1987
P.R. Kalata,1987
S.K. Leming,2003
H. L. Stalford,2003
Elham Semsar-Kazerooni,2009
K. Khorasani,2009
Alexander T. Zaremba,1997
Roger W. Brockett,1998
Daniel Liberzon,1998
Richard W. Wies,2002
Jean-Louis Pierre,2002
Ioannis Raptis,2011
Kimon P. Valavanis,2011
Jiecai Luo,2003
Lars Egholm Pedersen,1998
Björn Wittenmark,1998
Piotr Stec,2001
Yucai Zhu,2001
M. Ammann,2000
Hans P. Geering,2000
Christopher H. Onder,2000
Christian Roduner,2000
Esfandiar Shafai,2000
M. Lu,2002
Robert N. K. Loh,2002
Raymond A. Felix,2003
E. J. Sanchez,2003
Alexander G. Loukianov,2003
Priya Ranjan,2002
Eyad H. Abed,2002
Lin Guo,1998
A.B. Trunov,1999
Marios M. Polycarpou,1999
M. M. Gouda,2005
Venkat Padmanabhan,2005
R. Russell Rhinehart,2005
Ryan Chladny,2006
Mohtada Sadrzadeh,2006
Denis Dochain,1993
Michel Perrier,1993
Tesheng Hsiao,2011
Nien-Chi Liu,2011
Syuan-Yi Chen,2011
R. Pfiffner,1997
Fridolin Weber,1997
Alois Amstutz,1997
Lino Guzzella,1997
C.E. Whitmer,2005
Atul G. Kelkar,2005
Benjamin J. Hartmann,2009
Oliver Nelles,2009
B.A. Brandin,2000
Richard Malik,2000
Peter Dietrich,2000
Alberto Bemporad,2002
Andrew R. Teel,2002
Luca Zaccarian,2002
Shang-Chen Wu,2004
Masayoshi Tomizuka,2004
So-Ryeok Oh,2004
Shashi Bhushan Agrawal,2004
Michael T. Frye,2004
Yuanlin Lu,2004
Chunjiang Qian,2004
Xudong Wang,2008
Vassilis L. Syrmos,2008
K. Santhanakrishnan,2000
Rajesh Rajamani,2000
Huili Yu,2011
Rajnikant Sharma,2011
Randal W. Beard,2011
Clark N. Taylor,2011
Ahmadreza Momeni,2006
Amir G. Aghdam,2006
Chunping Liu,2009
Jian-Xin Xu,2009
Jun Wu,2009
M. Borner,2001
M. Zele,2001
Rolf Isermann,2001
Ravindra Patankar,2003
Pai-Hsueh Yang,2001
Bruno Alamo,2001
Gerry B. Andeen,2001
Xuping Xu,2004
Luke M. Wachter,2009
Laura E. Ray,2009
P. Padmasola,2006
Nicola Elia,2006
Xiaoqiu Li,2001
Raymond A. DeCarlo,2001
Fen Wu,2002
Suat E. Yildizoglu,2002
B.R. Woodley,1998
Robert L. Kosut,1998
Jonathan P. How,1998
C. La-orpacharapan,2003
Lucy Y. Pao,2003
Rosalba Galvan-Guerra,2011
Vadim Azhmyakov,2011
Magnus Egerstedt,2011
Nour-Eddine Aouf,2002
Benoit Boulet,2002
Ruxandra Mihaela Botez,2002
L. Trailovic,2001
Lucy Y. Pao,2001
Jovan Boskovic,2000
Shu Li,2000
Raman K. Mehra,2000
Jing Wang,2003
P. Agrawal,2003
Leeson J. Alexander,2003
Rajesh Rajamani,2003
Michael C. Reynolds,2003
Peter H. Meckl,2003
Saeid Habibi,2002
Rodney L. Burton,2002
Yuvin Chinniah,2002
Antal K. Bejczy,1983
Bin Li,2009
Andrew G. Alleyne,2009
Giuseppe Carlo Calafiore,2000
Marina Indri,2000
Syh-Shiuh Yeh,1997
Pau-Lo Hsu,1997
Thang Trung Nguyen,2009
Wu-Chung Su,2009
Zoran Gajic,2009
Gabriel Gomes,2003
Roberto Horowitz,2003
A. Koji,2000
Chengyu Cao,2000
Anuradha M. Annaswamy,2000
Alec Gorjestani,2000
C. Shankitz,2000
Max Donath,2000
Lorenzo Marconi,2003
F. Ronchi,2003
Andrea Tilli,2003
Nader Jalili,1997
Hakan Elmali,1997
Jairo Terra Moura,1997
Nejat Olgac,1997
R.P. Leland,2001
Hong Wang,2005
Jie Zhang,2005
Hong Yue,2005
Jean E. Piou,2004
Emmanuel Prempain,2008
Ian Postlethwaite,2008
Shankar P. Bhattacharyya,2004
Z. L. Huang,2004
Vivek Chandra,2004
Rajesh Kumar,2004
Sung Jong Yoo,2006
Jin Bae Park,2006
Yoon Young Choi,2006
Masayuki Sato,2003
Sean Bourdon,2002
Mark Lawford,2002
W. M. Wonham,2002
Angelo Alessandri,1998
Thomas Parisini,1998
Maria M. Seron,2002
Guy M. Goodwin,2002
José A. De Doná,2002
Zeng Liu,2004
Chun-Yi Su,2004
Jaroslav Svoboda,2004
Ming-Li Chiang,2006
Li-Chen Fu,2006
Miroslav Krstic,1997
Hsin-Hsiung Wang,1997
Dusan M. Stipanovic,2001
Dragoslav D. Šiljak,2001
C. Aurora,2004
Andrea Ferrara,2004
Jiahe Xu,2008
Yuanwei Jing,2008
Georgi M. Dimirovski,2008
Ying Ban,2008
Bong Hoon Kim,2001
Wan Kyun Chung,2001
Håkon Dahl-Olsen,2008
Shankar Narasimhan,2008
Sigurd Skogestad,2008
Tusheng Ren,2006
Georgi M. Dimirovski,2006
Yuanwei Jing,2006
Hiroyuki Ichihara,2009
Hitoshi Katayama,2009
Xuping Xu,2003
Panos J. Antsaklis,2003
Dimitry Gorinevsky,2006
Grant A. Gordon,2006
R. E. Hall,1997
H.-S.J. Tsao,1997
Pablo A. Parrilo,2001
Jeff Borggaard,2011
John A. Burns,2011
Lizette Zietsman,2011
Yaobin Chen,1993
Jian Huang,1993
Altuğ İftar,1998
Hongru Wang,2006
Changhong Wang,2006
Huijun Gao,2006
Ligang Wu,2006
Hisaya Fujioka,2003
K. Ito,2003
Jong-Shik Baek,2006
Chung Choo Chung,2006
Masayoshi Tomizuka,2006
Hai Lin,2004
Panos J. Antsaklis,2004
Yufeng Ma,2005
Xiulin Hu,2005
Yunyu Zhang,2005
Yimei Shi,2005
Qiang Ling,2004
Michael D. Lemmon,2004
Jörn Pagel,1997
Yuhan Sun,1997
Dawn M. Tilbury,1997
L. Oms,1997
M. Suri,1997
William C. Messner,1997
Donatien Nganga-Kouya,2001
Maarouf Saad,2001
Daniel R. Rousse,2001
Carole Khairallah,2001
Kiyonori Inaba,2009
Chun-Chih Wang,2009
Masayoshi Tomizuka,2009
Andrew Packard,2009
Peter Fogh Odgaard,2003
Jakob Stoustrup,2003
Peter Andersen,2003
H.F. Mikkelsen,2003
T. Hsiao,2005
Masayoshi Tomizuka,2005
Adam J. Rutkowski,2006
Roger D. Quinn,2006
Mark A. Willis,2006
Koichi Ohno,2003
Roberto Horowitz,2003
"Simmons, A. T. , b.",2004
A.S. Hodel,2004
Qing Zhao,2003
Chuwang Cheng,2003
K. El Rifai,2005
O.M. El Rifai,2005
Kamal Youcef-Toumi,2005
Eduardo F. Costa,2006
Amanda Liz Pacífico Manfrim,2006
J.B.R. do Val,2006
Shaohui Chen,2005
James F. Antaki,2005
Marwan A. Simaan,2005
J. Robert Boston,2005
H. Cherouat,2005
Sette Diop,2005
Evanghelos Zafiriou,1989
Jian-min Zhu,1989
J. R. Broussard,1983
N. Halyo,1983
Adrian Gambier,2009
Nikolaus Blumlein,2009
Essameddin Badreddin,2009
Xin Li,2009
Georgi M. Dimirovski,2009
Yuanwei Jing,2009
Siying Zhang,2009
P.S. Sheeba,2006
Debabrata Ghose,2006
Paolo Varutti,2009
Rolf Findeisen,2009
J.A. Adams,2003
A.T. Hayes,2003
Andrzej Banaszuk,1997
Arthur J. Krener,1997
Aman Behal,2001
B.T. Costic,2001
Darren M. Dawson,2001
Yaquan Fang,2001
Xuping Xu,2003
Panos J. Antsaklis,2003
S.D. Ross,2006
Liang Yang,2003
J.H. Lilly,2003
Lukas Haffner,2008
Martin Kozek,2008
Jingxin Shi,2008
H.P. Jorgl,2008
Ben G. Weinstein,1992
Masayuki Sato,2004
Junqiao Wu,2000
Genda Chen,2000
P. Panagi,2008
Marios M. Polycarpou,2008
E. Nelson,2005
Meir Pachter,2005
S. Musick,2005
T. Takigami,1997
K. Oshima,1997
Yasuhiro Hayakawa,1997
Omar Kassim Ariff,2004
Rafal Zbikowski,2004
Antonios Tsourdos,2004
Brian White,2004
Long Wang,2001
Wensheng Yu,2001
Ali Feliachi,1989
S. Lyashevskiy,1997
B.M. Armstrong,2006
Qinghui Yuan,2006
Stefen Hui,2005
Stanislaw H. Zak,2005
Walter J. Grantha,1982
A. Babinski,1999
Tsu-Chin Tsao,1999
S. Sankaranarayanan,1998
Farshad Khorrami,1998
Mariam Faied,2009
Ahmed A. Mostafa,2009
Anouck Girard,2009
Ian Pratt,1997
Roger M. Goodall,1997
Michael C. Caramanis,2001
Haidong Pan,2001
O. Anli,2001
Timokleia Togkalidou,2000
Makoto Fujiwara,2000
S. Patel,2000
Richard D. Braatz,2000
Mario G. Perhinschi,2003
Marcello R. Napolitano,2003
Giampiero Campa,2003
M.L. Fravolird,2003
Luca Massotti,2003
Marco Lando,2003
Xiaojian Yang,2011
Guoming G. Zhu,2011
J. Douglas Birdwell,1986
J. Robin B. Cockett,1986
B. Cockett,1986
John Gabriel,1986
Erjen Lefeber,2004
R.A. van den Berg,2004
Jacobus E. Rooda,2004
Yu Ru,2004
Wei-Min Wu,2004
Hongye Su,2004
Jian Chu,2004
Kenichi Yoshida,1997
I. Kawanishi,1997
Hideaki Kawabe,1997
Aaron D. Ames,2006
S. Shankar Sastry,2006
Suhada Jayasuriya,2002
Avinash G. Dharne,2002
Xiaoyu Zhang,2005
Hongye Su,2005
Lingfei Xiao,2005
Jian Chu,2005
Leonid Mirkin,2004
Gilead Tadmor,2004
Woo Suk Chang,1998
Il Hong Suh,1998
Jae-Hyuk Oh,1998
Cindy Peraza,2008
J. Casanueva Diaz,2008
F. J. Arteaga-Bravo,2008
C. Villanueva,2008
Francisco Gonzalez-Longatt,2008
Jing Wang,2009
S. Nima Mahmoodi,2009
Mohammad Rastgaar Aagaah,2009
Mehdi Ahmadian,2009
Biqing Wu,2002
Marc Bodson,2002
Elisa Franco,2008
P.-O. Forsberg,2008
Robin M. Murray,2008
Mohammed M. Olama,2005
S.M. Shajaat,2005
Seddik M. Djouadi,2005
Charalambos D. Charalambous,2005
D.C. Foley,2001
Nader Sadegh,2001
Eric J. Barth,2001
George Vachtsevanos,2001
Domitilla Del Vecchio,2001
Riccardo Marino,2001
Patrizio Tomei,2001
Weifeng Shi,2005
Jianmin Yang,2005
Tianhao Tang,2005
Jakob Stoustrup,2009
M. Komareji,2009
L. Chamberlain,2003
J. Tang,2003
M. Watugala,2003
J.A. Adams,2003
M. Babish,2003
Hwan-Ku Kang,2000
Yo Won Junag,2000
Antonios Armaou,1998
Panagiotis D. Christofides,1998
Fariba Fahroo,2003
David B. Doman,2003
A.D. Ngo,2003
Leonardo Riccardi,2011
David Naso,2011
Biagio Turchiano,2011
Hartmut Janocha,2011
Jin Wang,2008
Q. He,2008
Ronald A. Hess,2002
S.R. Wells,2002
T K Vetter,2002
Yigang Wang,2009
Kevin Chu,2009
Tsu-Chin Tsao,2009
Li Chen,2000
Kumpati S. Narendra,2000
Fernando Javier D'Amato,1999
U.T. Jonson,1999
Alexandre Megretski,1999
Mario A. Rotea,1999
Miroslav Krstic,2005
William J. O'Connor,2002
Michael Niemiec,1998
Costas Kravaris,1998
Kaccie Y. Li,2009
Sandipan Mishra,2009
Pavan Tiruveedhula,2009
Austin Roorda,2009
Zuozhi Song,2005
Dongbin Zhao,2005
Jianqiang Yi,2005
Xinchun Li,2005
Junqing Wang,2004
Tsu-Chin Tsao,2004
Yongji Wang,2002
Hong Wang,2002
Chyi Hwang,2005
Yi-Cheng Cheng,2005
T.L. Vincent,2002
R.W. Morgan,2002
C. Bembenek,1998
T.A. Chmielewski,1998
P.R. Kalata,1998
S.A. Miller,2000
Roy S. Smith,2000
Z. Cai,2003
Marcio de Queiroz,2003
Michael M. Khonsari,2003
Amir G. Aghdam,2006
James P. Chryssanthacopoulos,2011
Mykel J. Kochenderfer,2011
Daniel Y. Abramovitch,2008
Vibha Yadav,2006
Sivasubramanya N. Balakrishnan,2006
Maria Druzhinina,2002
Anna G. Stefanopoulou,2002
Hiroshi Ito,2004
Clarence B. Hanson,2011
Jeremy Richardson,2011
Anouck Girard,2011
Radhakant Padhi,2004
Sivasubramanya N. Balakrishnan,2004
Rafal Goebel,2005
Andrew R. Teel,2005
Qian Sang,2010
Gang Tao,2010
Akihisa Inoue,1999
Akira Yanou,1999
Yoichi Hirashima,1999
Guillaume Garcia,2002
B. Pradin,2002
Sophie Tarbouriech,2002
Fanyou Zeng,2002
Ettore Fornasini,2011
Maria Elena Valcher,2011
Eugene Lavretsky,2000
Vikas Yadav,2006
Xiaohua Wang,2006
Sivasubramanya N. Balakrishnan,2006
Jack Butler,1989
Masayoshi Tomizuka,1989
Nejat Olgac,2003
Rifat Sipahi,2003
Robert L. Kosut,1983
Ian R. Petersen,2006
Robert B. Moore,1985
Lowell B. Hawkinson,1985
Michael Levin,1985
Carl G. Knickerbocker,1985
N.A. Kablar,1999
D.L.J. Debeukovic,1999
Johansen,1992
Foss,1992
Eveker,1991
Nett,1991
McLain,1989
Iversen,1989
Davis,1989
Jacobsen,1989
Henderson,1991
Kokotovic,1991
Schiano,1991
Rhode,1991
Cavin,1982
Siljak,1988
Grimble,1986
Garcia,2011
Antsaklis,2011
Diong,1991
Medanic,1991
Workman,1988
Franklin,1988
Hauser,1992
Lai,1992
Ostroff,1984
Hueschen,1984
Kang G. Shin,1984
Neil G. McKay,1984
László Palkovics,1993
Péter Gáspár,1993
József Bokor,1993
Byung-Gee Kim,1984
Kang G. Shin,1984
R. Kofahl,1985
Rolf Isermann,1985
Manfred Morari,1984
Sigurd Skogestad,1984
Daniel E. Rivera,1984
Phillip W. Schmidt,1991
Sanjay Garg,1991
A. De Luca,1990
Giuseppe Oriolo,1990
Donald J. Dobner,1983
Roger D. Fruechte,1983
Brendan John Minter,1988
D. Grant Fisher,1988
Raymond W. Wright,1989
Costas Kravaris,1989
M.M. Al-Ibrahim,1989
Pramod K. Varshney,1989
Marc Bodson,1987
S. Shankar Sastry,1987
Carl N. Nett,1989
Dennis S. Bernstein,1989
Wassim M. Haddad,1989
Theodore E. Djaferis,1990
John Ciolfi,1990
Mario Sznaier,1991
Athanasios Sideris,1991
Suhada Jayasuriya,1987
Chang-Doo Kee,1987
Yongseok Park,1993
Edwin K. P. Chong,1993
Makoto Otsuki,2002
Kenichi Yoshida,2002
Kazuki Nagata,2002
Seiichiro Fujimoto,2002
Takao Nakagawa,2002
I-Lung Chien,1984
Dale E. Seborg,1984
Duncan A. Mellichamp,1984
Er-Wei Bai,1992
Sundar Raman,1992
Xing-Yuan Gu,1991
Wei Wang,1991
Mingming Liu,1991
Anthony F. Hotz,1986
Robert E. Skelton,1986
John P. Congalidis,1986
John R. Richards,1986
W. Harmon Ray,1986
Alain Haurie,1990
Richard Loulou,1990
Gilles Savard,1990
W. Thomas Miller,1991
Paul Latham,1991
Stephen M. Scalera,1991
Zhihong Zhang,1991
James S. Freudenberg,1991
Patrick H. Garrett,1987
C. William Lee,1987
Steven R. LeClair,1987
D.W. Luse,1983
Hassan K. Khalil,1983
José António Pereira da Silva,2004
Sophie Tarbouriech,2004
Richard S. Sims,1992
Ching-Fang Lin,1992
Chun Yang,1992
Tzuu-Hseng S. Li,1992
M.N. Karim,1992
Sheyla L. Rivera,1992
W.-W. Kao,1989
Roberto Horowitz,1989
Masayoshi Tomizuka,1989
Michael Boals,1989
Vasudevan Raghavan,1992
Peter Willett,1992
Krishna R. Pattipati,1992
David L. Kleinman,1992
Peiman Maghami,1990
Santa Ram Joshi,1990
Thomas Jolly,1993
Joseph Beatsmaa,1993
Douglas S. Ross,1993
Christopher V. Hollot,1986
Alberto Galimidi,1986
Sangsik Yang,1987
Masayoshi Tomizuka,1987
Sungyung Lim,2003
Kam C. Chan,2003
James S. Krause,1988
Pramod P. Khargonekar,1988
Hamid R. Berenji,1989
Yung-Yaw Chen,1989
Chuen-Chein Lee,1989
San Murugesan,1989
Jyh-Shing Roger Jang,1989
M.T. Grabbe,1992
J.J. Carroll,1992
Darren M. Dawson,1992
Zhiguo Qu,1992
Donald T. Gavel,1985
Dragoslav D. Šiljak,1985
Abdelfatah M. Mohamed,1993
F.P. Emad,1993
Nasser Kehtarnavaz,1991
W. Sohn,1991
Malcolm Good,1984
L. M. Sweet,1984
Marion Gilson,2004
Hugues Garnier,2004
P.M.J. Van den Hof,2004
Izhak Bar-Kana,1992
Robert Fischl,1992
Wei Wang,1992
Rolf Henriksen,1992
J. BuBhardt,1992
Rolf Isermann,1992
Kamal Youcef-Toumi,1989
F. Kondo,1989
Toshiharu Sugie,1988
Koichi Osuka,1988
Toshiro Ono,1988
C. Y. Chang,1984
K. Dunn,1984
L. C. Youens,1984
Mohamed Boutayeb,1993
Mohamed Darouach,1993
Hugues Rafaralahy,1993
G. Krzakala,1993
Jalal Uddin Ahmed,1999
Dennis S. Bernstein,1999
Fumiaki Imamura,1989
Howard Kaufman,1989
Antonio Bicchi,1993
Claudio Melchiorri,1993
Y. K. Yeo,1986
D. C. Williams,1986
T.J. Erkkinen,1999
Vander Velde,1984
Haiping Du,2002
Xizhi Shi,2002
Joseph L. Peczkowski,1984
Michael K. Sain,1984
Li-Chen Fu,1999
Chi-Wang Tsai,1999
Fu-Kuang Yeh,1999
Edward F. Crawley,1988
J. R. De Luis,1988
Nesbitt W. Hagood,1988
Eric H. Anderson,1988
Swaminathan Gopalswamy,1992
J. Karl Hedrick,1992
Petros G. Voulgaris,1992
Munther A. Dahleh,1992
Lena Valavani,1992
Xiaohong Nian,2003
James S. Krause,1987
Gunter Stein,1987
Yew-Wen Liang,2003
Tzu-Chiang Chu,2003
Der-Cherng Liaw,2003
Chiz-Chung Cheng,2003
Kumpati S. Narendra,1991
Asriel U. Levin,1991
Yu-Chao Lin,1999
Li-Chen Fu,1999
Chin-Yu Tsai,1999
Edmond A. Jonckheere,1992
Bing-Fei Wu,1992
David S. Bayard,1987
Che-Hang Charles Ih,1987
Shyh Jen Wang,1987
Hua Wang,1992
Eyad H. Abed,1992
Anan M. A. Hamdan,1992
Dennis S. Bernstein,1992
Wassim M. Haddad,1992
David C. Hyland,1992
Feng Tyan,1992
D. Walker,1999
Mark Turner,1999
A. Smerlas,1999
M. E. Strange,1999
A.W. Gubbeis,1999
James McCormick,1993
Roberto Horowitz,1993
F. Bailey,1988
D. Panzer,1988
Rui Feng,2003
Wei Shen,2003
Huihe Shao,2003
Ahmad Mirabadi,1999
N. Mort,1999
Florian Schmid,1999
Lingji Chen,1999
Kumpati S. Narendra,1999
Martin Schmidt,1999
J.-A. Kessel,1999
T. Breedijk,1993
Thomas F. Edgar,1993
Isaac Trachtenberg,1993
J.C. Gerdes,1999
J. Karl Hedrick,1999
David J Miller,1991
Terry M. Black,1991
Mukund M. Joglekar,1991
Sean Brennan,1999
Andrew G. Alleyne,1999
Michael J. McFarland,1999
Rolf Rysdyk,1999
Anthony J. Calise,1999
Oscar R. Gonzalez,1989
Panos J. Antsaklis,1989
John P. Elder,1988
Roger L. Barron,1988
Charudatta Subhash Mehendale,2003
Karolos M. Grigoriadis,2003
Adirak Kanchanaharuthai,2005
P. Ngamsom,2005
Suresh M. Joshi,1999
Atul G. Kelkar,1999
William Morse,1989
Kathleen A. Ossman,1989
Neville Hogan,1991
B. Alex Rasolee,1991
James F. Andary,1991
Shiqian Wu,1999
Meng Joo Er,1999
Jun Liao,1999
Eric W.A. Mulder,2002
Mayuresh V. Kothare,2002
Joel M. Douglas,1991
Michael Athans,1991
Guang-Hong Yang,2003
Kai-Yew Lum,2003
John Tietz,1982
Lawrence M. Germann,1982
Tai-Heng Chang,1992
Yildirim Hurmuzlu,1992
Farzaneh Abdollahi,2003
Heidar Ali Talebi,2003
Rishi Patel,2003
Prashanth Krishnamurthy,2003
Farshad Khorrami,2003
Tianlong Gu,1999
Parisa A. Bahri,1999
Paul H. McDowell,1986
Tamer Basar,1986
William M. Bennett,1990
Ouassima Akhrif,1990
Thomas A. W. Dwyer,1990
Byeonghwa Kim,1999
Paul N. Roschke,1999
Z. Rahman,1999
K. L. Butler,1999
Mehrdad Ehsani,1999
Homayoon Kazerooni,1986
Paul K. Houpt,1986
Thomas B. Sheridan,1986
S. He,1999
Nariman Sepehri,1999
Theodore E. Djaferis,1989
Liyu Cao,1999
Howard M. Schwartz,1999
