Name,Year,Gender
Roman Popp,2008,M
Helmut Horacek,2008,M
Edin Arnautovic,2008,M
Alexander Szep,2008,M
G.A. Monroe,2002,F
James C. French,2002,M
Allison L. Powell,2002,M
S. Guth,2001,M
Gustaf Neumann,2001,M
Bernd Simon,2001,M
Nassim Belbaly,2007,F
Hind Benbya,2007,F
Régis Meissonier,2007,M
Ali Reza Montazemi,2013,M
Hamed Qahri Saremi,2013,F
Jeff Gray,2003,M
Gabor Karsai,2003,M
C.S. Hopkins,2005,M
Roy J. Ratley,2005,M
Daniel S. Benincasa,2005,M
J.J. Grieco,2005,M
Kappelman,1994,M
McLean,1994,M
Joseph Vincent Treglia,2011,M
Lee W. McKnight,2011,M
Andreas Kuehn,2011,M
Angela Ramnarine-Rieks,2011,F
Murali Venkatesh,2011,M
Tamal Bose,2011,M
Hossam Ali-Hassan,2011,M
Dorit Nevo,2011,F
Henry M. Kim,2011,M
Stephen Perelgut,2011,M
Matt Bishop,2009,M
Sophie Engle,2009,F
Sean Peisert,2009,M
Sean Whalen,2009,M
Carrie Gates,2009,M
K. Bennett,2002,M
Murray H. G. Munro,2002,M
Jie Xu,2002,F
Nicolas Gold,2002,M
Paul J. Layzell,2002,M
Nikolay Mehandjiev,2002,F
David Budgen,2002,M
Pearl Brereton,2002,M
Travis Desell,2004,M
Kaoutar El Maghraoui,2004,F
Carlos A. Varela,2004,F
Kenneth C. Anderson,2015,M
Ahmet Aydin,2015,M
Mario Barrenechea,2015,F
Adam Cardenas,2015,M
Mazin Hakeem,2015,M
Sahar Jambi,2015,F
F.S. de Boer,2005,M
Marcello M. Bonsangue,2005,M
Jeson Jacob,2005,M
Anita G.M. Stam,2005,F
L. van der Torre,2005,M
Y. Tsujimura,2001,F
Yoshiro Mafune,2001,F
Mitsuo Gen,2001,M
Graham N. C. Kirby,1992,M
R. Bricknall,2007,M
G. Darrell,2007,M
H. Nilsson,2007,M
Kalevi Pessi,2007,F
Mladen Kezunovic,2003,M
William N. Robinson,1997,M
Masood Parvania,2016,F
Anna Scaglione,2016,F
Tung Bui,2003,M
Melvin F. Shakun,2003,M
Tomas Isakowitz,1993,M
M.H. Gravener,1999,M
Chika O. Nwankpa,1999,F
T.S. Yeoh,1999,M
H. Franz,1999,M
John C. Paolillo,1999,M
Martin Gaedke,1999,M
Hans Gellersen,1999,M
Alexander Schmidt,1999,M
U. Stegemuller,1999,M
W. Kurr,1999,M
Pieter Bots,1999,M
M.J.W. van Twist,1999,M
R. van Duin,1999,M
Richard T. Watson,1990,M
E.C. Cheng,1999,M
Pablo D. Ruiz,2010,M
Aleksandr M. Rudkevich,2010,M
Junhua Li,2012,F
Pradeep Ray,2012,M
Holly Seale,2012,F
Raina MacIntyre,2012,F
Elsa Estevez,2013,M
Tomasz Janowski,2013,M
Yinghe Hu,2010,M
M. Donnelly,2010,M
T. Helmer,2010,M
H. Tram,2010,M
K.e. Martin,2010,M
Manimaran Govindarasu,2010,M
R. Uluski,2010,M
Maria-Rosa L. Cioni,2010,F
John Tripp,2014,M
Deborah K. Armstrong,2014,F
Stephen H. Kaisler,2014,M
J. Alberto Espinosa,2014,M
Frank Armour,2014,M
William L. Money,2014,M
Dominic Breuker,2014,M
Sven Overhage,2012,M
Sebastian Schlauderer,2012,M
Burke,1994,M
Chidambaram,1994,M
Daniel D. Suthers,2013,M
Judith Fusco,2013,M
Patricia Schank,2013,F
Kar-Hai Chu,2013,M
Mark Schlager,2013,M
Erica Briscoe,2014,F
D. Scott Appling,2014,M
Heather Hayes,2014,F
Samir Chatterjee,2013,M
Kaushik Dutta,2013,M
Harry Xie,2013,F
Jongbok Byun,2013,M
Akshay Pottathil,2013,M
Miles N. Moore,2013,M
Michael W. Werner,2012,M
Nick Gehrke,2012,M
Markus Nüttgens,2012,M
Jacques Coertze,2014,M
Rossouw von Solms,2014,M
Jay Trimble,2013,M
Christopher Webster,2013,M
K.D. Fenstermacher,2002,M
Fang Chen,2003,M
Jay F. Nunamaker,2003,M
Nicholas Romano,2003,M
Robert O. Briggs,2003,M
Igor Steinmacher,2015,M
Tayana Conte,2015,F
Marco Aurélio Gerosa,2015,M
Kannan Mohan,2003,M
Balasubramaniam Ramesh,2003,M
Raymond R. Panko,1992,M
S.T. Kinney,1992,M
Hans Jochen Scholl,2009,M
Karine Barzilai-Nahon,2009,F
Jin-Hyuk Ahn,2009,F
Olga H. Popova,2009,F
Barbara Re,2009,F
Yong-Bae Lee,2004,F
Sung-Hyon Myaeng,2004,F
F.D. VanSchaik,1990,M
Henk Sol,1990,M
Thomas Puschmann,2004,M
Rainer Alt,2004,M
Amit Rudra,2011,M
Bjørn Jæger,2011,M
Ashley Aitken,2011,F
Vanessa Chang,2011,F
Berit Irene Helgheim,2011,F
Ja-Hwung Su,2004,F
Wen-Yang Lin,2004,M
Sudhir Malik,1990,M
Ellen M. Sentovich,1990,M
Robert K. Brayton,1990,M
Alberto Sangiovanni-Vincentelli,1990,M
Christian R Hirsch,2009,M
John Hosking,2009,M
John Grundy,2009,M
Tim Chaffe,2009,M
David W. Macdonald,2009,M
Yuriy Halytskyy,2009,F
Tom Ritter,2003,M
Marc Born,2003,M
Thomas Unterschütz,2003,M
Torben Weis,2003,M
Haiguang Li,2011,M
Gongqing Wu,2011,M
Xuegang Hu,2011,M
Jing Zhang,2011,F
Lian Li,2011,F
Xindong Wu,2011,M
William E. Weihl,1988,M
Robert van Wessel,2006,M
P. Ribbers,2006,M
H.J. de Vries,2006,M
A. Bazaz,2007,M
James D. Arthur,2007,M
Giovanni Bucci,2011,M
Valeriano Sandrucci,2011,M
Enrico Vicario,2011,M
Andrzej Stefan Ceglowski,2005,M
Leonid Churilov,2005,M
Jeff Wassertheil,2005,M
Matthew K. Donnelly,2006,M
M. Ingram,2006,M
J.R. Carroll,2006,M
Amrit Tiwana,2000,F
Ashley A. Bush,2000,F
Isaac J. Gabriel,2008,M
Easwar A. Nyshadham,2008,F
Miroslav M. Begovic,2000,M
Damir Novosel,2000,M
B. Milosevic,2000,M
Miomir Kostic,2000,M
Mohamed Khalifa,2002,M
Vanessa Liu,2002,F
Jeff Sutherland,2011,M
Rena Frohman,2011,F
Jeffrey V. Nickerson,2007,M
Stephan Olariu,2007,M
Shiva Azadegan,2012,F
Wing-Yiu Yu,2012,M
Hongfang Liu,2012,M
Mohammad Ali Sistani,2012,M
Subrata Acharya,2012,M
Joe Nandhakumar,2003,M
Matti Rossi,2003,M
Jari M. Talvinen,2003,M
Gary C. Kessler,2007,M
Daniel W. Russell,2006,M
Malcolm Slaney,2006,M
Yan Qu,2006,M
M. Houston,2006,M
Reina Y. Arakji,2007,F
Karl Reiner Lang,2007,M
Grace I. Paterson,2002,M
M. R. Shepherd,2002,M
Xiaoli Wang,2002,F
Carolyn Watters,2002,F
David Zitner,2002,M
C. C. Cheung,2002,M
M. J. Lee,2002,M
Zhaohui Chen,2002,M
Ram Chand Paul,2004,M
Alan Serrano,2004,M
Till Schümmer,2001,M
Charles Steinfield,2001,M
Marleen Huysman,2001,F
Kenneth David,2001,M
Chyng-Yang Jang,2001,F
Jacques Poot,2001,M
M. Huis in 't Veld,2001,M
Ines Mulder,2001,M
Erik D. Goodman,2001,M
John R. Lloyd,2001,M
Timothy Hinds,2001,M
E. Andriessen,2001,M
K. Jarvis,2001,M
K. van der Werff,2001,M
A. Cabrera,2001,F
Maria Madlberger,2008,F
R.P. Klump,2002,M
Joerg Weber,2002,M
Jorge Luis Nicolas Audy,2004,M
J. Roberto Evaristo,2004,M
Mary Beth Watson-Manheim,2004,F
Charles H. Davis,2006,M
Florin Vladica,2006,F
Murray E. Jennex,2005,F
Stephen Burd,2011,M
Gregory Gaillard,2011,M
Eugene Rooney,2011,M
Alessandro F. Seazzu,2011,M
Dan Port,2011,M
Allen P. Nikora,2011,F
Jane Huffman Hayes,2011,M
LiGuo Huang,2011,M
Frank Biocca,2006,F
Arthur Tang,2006,M
Charles B. Owen,2006,M
Xiao Fan,2006,M
Justin T. Huges,2015,M
Alejandro D. Dominguez-Garcia,2015,M
Kameshwar Poolla,2015,F
Stephen Jones,2006,M
Zahir Irani,2006,M
Amir M. Sharif,2006,M
Marinos Themistocleous,2006,M
Torsten Braun,2005,M
Hahnsang Kim,2005,M
Bayerdorffer,1994,M
Alan R. Hevner,2002,M
Richard C. Linger,2002,M
A. Sobel,2002,F
Gwendolyn H. Walton,2002,F
J.L. Reardon,2007,M
Elizabeth J. Davidson,2007,F
Jari Veijalainen,2003,F
Vagan Terziyan,2003,M
Henry Tirri,2003,F
D. Bangert,2003,M
Robert Doktor,2003,M
Larry Korba,2002,M
M. R. Shepherd,2000,M
David Zitner,2000,M
Carolyn Watters,2000,F
Karen Sobel Lojeski,2007,F
Richard B. Reilly,2007,M
Peter G. Dominick,2007,M
H.G. Brucher,2003,M
Petra Baumberger,2003,M
S.A. Brandt,1995,M
Robert O. Briggs,1995,M
J.W.C. Fu,1994,M
J.H. Patel,1994,M
Karine Barzilai-Nahon,2007,F
Hans Jochen Scholl,2007,M
Allan Krebs,2003,M
Mihnea Ionescu,2003,F
Bogdan Dorohonceanu,2003,M
Ivan Marsic,2003,M
Jane E. Mason,2009,M
Michael Shepherd,2009,M
Jack Duffy,2009,M
Jerry Fjermestad,1993,M
Starr Roxanne Hiltz,1993,F
Murray Turoff,1993,M
J. Lawyer,2004,M
S. Chowdhury,2004,M
Nader Mohamed,2011,M
Jameela Al-Jaroodi,2011,F
Bharat Rao,2004,M
Louis Minakakis,2004,M
Umar Farooq,2005,M
Cecelia Merkel,2005,F
Heather M. Nash,2005,F
Mary Beth Rosson,2005,F
Jeffery A. Carroll,2005,M
Lu Xiao,2005,F
Yannis Labrou,1999,M
Tim Finin,1999,M
Yun Peng,1999,M
Ali E. Abdallah,2003,M
John Hawkins,2003,M
R.J. Harder,2005,M
J.M. Keeter,2005,M
B.W. Woodcock,2005,M
J.W. Ferguson,2005,M
F.W. Wills,2005,M
W.B. Croft,1988,M
L.S. Lefkowitz,1988,M
J. Scholtz,2001,M
Eric K. Clemons,1998,M
Michael C. Row,1998,M
Marjan Mernik,2000,M
Mitja Lenic,2000,F
Enis Avdicausevic,2000,M
Viljem Zumer,2000,F
John E. Taylor,2005,M
Raymond E. Levitt,2005,M
K. Jin,2008,M
Pradeep Ray,2008,M
Mark Ginsburg,2004,M
Suzanne P. Weisband,2004,F
Li Yan,2004,M
Tan Hock Woo,2004,M
R.J. Butler,2000,M
R. Malladi,2003,M
Karen C. Davis,2003,M
Jeffrey V. Nickerson,2011,M
Andrés Monroy-Hernández,2011,M
Dianne P. Ford,2005,F
D.S. Staples,2005,M
William Remus,1989,M
Timo Käkölä,2003,M
D.F. Rico,2008,M
Daniel O. Kutz,2005,M
Susan C. Herring,2005,F
Brian E. Mennecke,1995,M
J.A. Hoffer,1995,M
Joseph S. Valacich,1995,M
Vernon J. Richardson,2002,M
R.W. Zmud,2002,M
Jason Jaskolka,2011,M
Ridha Khedri,2011,M
S. Fuenfrocken,1998,M
Bernard C. Lesieutre,2008,M
Ali Pinar,2008,F
Scott Roy,2008,M
Susan A. Brown,2006,F
Alan R. Dennis,2006,M
D.B. Gant,2006,M
Ralf Klischewski,2003,M
Andreas Heil,2007,M
Mirko Knoll,2007,M
Torben Weis,2007,M
Andreas Bortfeldt,2006,M
Hermann Gehring,2006,M
Petra Schubert,2005,M
J.F. Hampe,2005,M
Steffen Lamparter,2007,M
Stefan Luckner,2007,M
S. Mutschler,2007,M
Hyungsu Kim,2007,F
Young-Gul Kim,2007,F
Sajda Qureshi,2007,F
Peter G. W. Keen,2007,M
Mehruz Kamal,2007,M
Uday S. Murthy,2000,M
David S. Kerr,2000,M
Wolfgang Schröder-Preikschat,2006,M
Lohmann D,2006,M
Fritz Scheler,2006,F
Wasif Gilani,2006,M
Olaf Spinczyk,2006,M
Nicholas Romano,1997,M
Jay F. Nunamaker,1997,M
Robert O. Briggs,1997,M
Hongmei Chen,2016,F
Roland Schutz,2016,M
Rick Kazman,2016,M
Florian Matthes,2016,M
Tero Vartiainen,2016,M
Tuure Tuunanen,2016,M
Karen Stendal,2016,F
Devinder Thapa,2016,F
Arto Lanamäki,2016,F
Andreas Baechler,2016,M
Liane Baechler,2016,F
Sven Autenrieth,2016,M
Peter Kurtz,2016,M
Thomas Hoerz,2016,M
Thomas Heidenreich,2016,M
Georg Kruell,2016,M
John Prpic,2014,M
Prashant Shukla,2014,M
Avinash Gannamaneni,2015,F
Jan Ondrus,2015,M
Kalle Lyytinen,2015,F
R. Gorver Little,1999,M
M.L. Gibson,1999,M
Michael Chertkov,2015,M
Michael Fisher,2015,M
Scott Backhaus,2015,M
Russell Bent,2015,M
Sidhant Misra,2015,F
Sora Park,2015,M
Julie Freeman,2015,F
Catherine Middleton,2015,F
Matthew R. Allen,2015,M
Robin Eckermann,2015,M
Richard M. Everson,2015,M
Colin Fitzpatrick,2015,M
Jeremy Birnholtz,2015,M
Jed R. Brubaker,2015,M
G. Yan,1999,M
Joseph C. Paradi,1999,M
Oskar Mencer,1999,M
M. Plazner,1999,M
Loni Hagen,2015,M
Özlem Uzuner,2015,M
Christopher Kotfila,2015,M
Teresa M. Harrison,2015,F
Dan LaManna,2015,F
Anders Hjalmarsson,2015,M
Niklas Johansson,2015,M
Daniel Rudmark,2015,M
Anongnart Srivihok,1999,M
Mohammed B. Alshammari,2015,M
Rachid Anane,2015,F
Robert J. Hendle,2015,M
Murray Turoff,1999,M
Starr Roxanne Hiltz,1999,F
Michael Bieber,1999,M
Jerry Fjermestad,1999,M
Ajaz R. Rana,1999,F
T. Grunert,1999,M
H.-J. Sebastian,1999,M
M. Tharigen,1999,M
Ulrike Lechner,1999,M
Beat Schmid,1999,M
Farah Debri,2015,F
Frank Bannister,2015,M
Matthew W. Hale,2015,M
Rose F. Gamble,2015,F
Philip B. Gamble,2015,M
Chuck Ames,1997,M
Scott Burleigh,1997,M
S.J. Mitchell,1997,M
Roberto J. Mejias,2012,M
Tobias Knabke,2013,M
Sebastian Olbrich,2013,M
Xitong Li,2013,F
Lynn Wu,2013,F
Indranil R. Bardhan,2006,M
Robert J. Kauffman,2006,M
Sanjeewa Naranpanawe,2006,M
An-Shou Cheng,2010,M
Kenneth R. Fleischmann,2010,M
Ping Wang,2010,M
Emi Ishita,2010,F
Douglas W. Oard,2010,M
Jay G. Cooprider,2010,M
Heikki Topi,2010,M
Jennifer Xu,2010,F
Martin Dias,2010,M
Tamara Babaian,2010,F
Wendy T. Lucas,2010,M
Antero Juntunen,2013,M
E. Jalonen,2013,M
Sakari Luukkainen,2013,M
Celene Navarrete,2010,F
Holland,1994,M
Lockett,1994,M
Betty Vandenbosch,1996,F
M.J. Ginzberg,1996,M
Travis Goodspeed,2012,M
Sergey Bratus,2012,M
Ricky Melgares,2012,M
Ryan Speers,2012,M
Sean C. Smith,2012,M
Gustavo Salvador-Herranz,2013,M
David Pérez-López,2013,M
Mario Ortega,2013,M
E. Soto,2013,M
Mariano Alcañiz,2013,F
Manuel Contero,2013,M
J. Ramon Gil-Garcia,2010,M
Ahmet Guler,2010,M
Theresa A. Pardo,2010,F
G. Brian Burke,2010,M
Susan G. Williams,2010,M
Petra Schubert,2010,M
Ahmed Karam,2012,M
Nader Mohamed,2012,M
Artur Caetano,2012,M
Aurélio Assis,2012,M
José Tribolet,2012,M
Kelly M. Hilmer,2000,M
Alan R. Dennis,2000,M
James P. Downey,2006,M
Jiao Tao,2009,M
Li Ding,2009,M
Deborah L. McGuinness,2009,F
Deepinder S. Bajwa,2003,F
L. Floyd Lewis,2003,M
Graham Pervan,2003,M
E.L. Santanen,2002,M
Robert O. Briggs,2002,M
G.-J. de Devreede,2002,M
Connie White,2008,F
Linda Plotnick,2008,F
Ronja Addams-Moring,2008,M
Murray Turoff,2008,M
Starr Roxanne Hiltz,2008,F
Chunlei Liu,2003,F
Rakesh K. Jain,2003,M
Alexandros Xenakis,2004,M
Ann Macintosh,2004,M
Jörg M. Haake,2003,M
Till Schümmer,2003,M
Anja Haake,2003,M
Lucian Vasiu,2004,M
Ioana Vasiu,2004,F
P.A. Fedora,2004,F
Sarah P. W. Shek,2003,F
Choon Ling Sia,2003,F
Kai H. Lim,2003,M
Haluk Demirkan,2005,M
Michael Goul,2005,M
Daniel S. Soper,2005,M
Dimple R. Thadani,2011,F
Christy M. K. Cheung,2011,M
Robert K. Abercrombie,2013,M
Frederick T. Sheldon,2013,M
Katie R. Hauser,2013,F
Margaret W. Lantz,2013,F
Ali Mili,2013,F
J.J. Han,2007,M
R.J. Zheng,2007,M
Yunjie Xu,2007,F
Mark Gaynor,2001,M
S. Bradner,2001,M
V.S. Rao,1995,M
Ricki Goldman-Segall,1995,M
Dawn N. Jutla,2002,F
Peter Bodorik,2002,M
Jasbir Singh Dhaliwal,2002,M
Dennis F. Galletta,1996,F
Kathleen S. Hartzel,1996,F
S. C. Johnson,1996,M
Jimmie L. Joseph,1996,M
S. Rustagi,1996,M
Sunil Wattal,2009,M
Pradeep Racherla,2009,F
Munir Mandviwalla,2009,F
Katherine A. Duliba,1991,F
Rasit Eskicioglu,1999,M
Tony Marsland,1999,M
Weiwu Hu,1999,M
Weisong Shi,1999,M
Chih-Ping Wei,2000,M
Yen-Hsien Lee,2000,M
Che-Ming Hsu,2000,M
Yilu Zhou,2005,F
Jialun Qin,2005,M
Hsinchun Chen,2005,M
Jay F. Nunamaker,2005,M
Xin Li,2004,F
Joseph S. Valacich,2004,M
Traci J. Hess,2004,F
David W. Flater,2002,M
Claudia Loebbecke,1999,F
Benjamin T. Fitzgerald,2005,M
Pär J. Ågerfalk,2005,M
Marko M. Skoric,2011,M
Nathaniel Poor,2011,M
Youqing Liao,2011,F
Stanley Wei Hong. Tang,2011,M
Kristian Rautiainen,2011,M
Joachim von Schantz,2011,M
Jarno Vähäniitty,2011,M
Ying Zhou,2007,F
J. C. Davis,2007,M
William P. Wagner,2004,M
Yvonne Lederer Antonucci,2004,M
Marianne Kinnula,2007,F
Veikko Seppänen,2007,M
Juhani Warsta,2007,F
Sari Vilminko,2007,F
Celia T. Romm,2001,M
Wendy Taylor,2001,F
Shih-Wei Chou,2005,M
Chien-Hung Liu,2005,M
Gunilla Widén-Wulff,2003,M
Reima Suomi,2003,F
Tom Leighton,1995,M
Bruce M. Maggs,1995,M
E. Lefebvre,2006,F
Louis A. Lefebvre,2006,F
Gael Le Hen,2006,M
Ralf Mendgen,2006,M
Helle Zinner Henriksen,2004,F
Volker Mahnke,2004,F
J. D. Hansen,2004,M
Gerardine DeSanctis,1991,F
Marshall Scott Poole,1991,M
Apostolos-Paul N. Refenes,1992,M
Magali E. Azema-Barac,1992,F
S. A. Karoussos,1992,F
Chay Yue Wah,2005,F
Bryan Lc Loh,2005,M
Thomas Menkhoff,2005,M
Hans-Dieter Evers,2005,M
Sally A. McKee,1994,F
Robert H. Klenke,1994,M
A.J. Schwab,1994,M
William A. Wulf,1994,M
Steven A. Moyer,1994,M
James H. Aylor,1994,M
Charles Young Hitchcock,1994,M
Bruce R. Schatz,1991,M
Joanna Defranco-tommarello,2002,F
Fadi P. Deek,2002,M
Axel Kieninger,2011,M
Jens Westernhagen,2011,M
Gerhard Satzger,2011,M
H.J. Wen,2003,M
Joseph Tan,2003,M
Pieter Bots,2000,M
M.J.W. van Twist,2000,M
J.H.R. van Duin,2000,M
Marcus Vogt,2011,M
Dieter Hertweck,2011,M
Kieth Hales,2011,M
Alexandros Xenakis,2005,M
Ann Macintosh,2005,M
Kyung-Tae Kim,2011,F
Sungahn Ko,2011,M
Niklas Elmqvist,2011,M
David S. Ebert,2011,M
Jaziar Radianti,2007,F
J. Suarez Gonzalez,2007,M
James D. Iversen,2000,M
Lars Mathiassen,2000,M
Gwendolyn L. Kolfschoten,2007,F
E.L. Santanen,2007,M
Piers M. Forster,2005,M
Ya Tang,2005,F
Rosanne Price,2005,F
Graeme Shanks,2005,M
W. Van Grembergen,2003,M
K. Kasravi,2007,M
M. Risov,2007,M
Christian F. J. Lange,2007,M
M.A.M. Wijns,2007,F
Michel R. V. Chaudron,2007,M
Robert Heckman,2003,M
Hala Annabi,2003,F
S.K. Yung,1999,M
Christopher C. Yang,1999,M
Mario Klesse,2007,M
Robert Winter,2007,M
Qing Hu,2005,M
Chin-Pao Huang,2005,M
D. Stenmark,2002,M
Bin Zhen,2003,M
Jong Hyuk Park,2003,M
Yong-Suk Kim,2003,F
Sanjay Goel,2004,M
S. Belardo,2004,M
L. Iwan,2004,M
Garett Dworman,1995,M
Steven O. Kimbrough,1995,M
James D. Laing,1995,M
Taewoo Nam,2011,M
George J. Cokkinides,2007,F
A. P. Sakis Meliopoulos,2007,M
George Stefopoulos,2007,M
R.H. Alaileh,2007,F
Apurva Mohan,2007,M
Kenneth J. Trimmer,2008,M
John C. Beachboard,2008,M
Carla Wiggins,2008,F
William Woodhouse,2008,M
G. Schmoelzer,2005,M
Stefan Mitterdorfer,2005,M
Christian Kreiner,2005,M
J. Faschingbauer,2005,M
Zsolt Kovács,2005,M
Egon Teiniker,2005,M
Rainer Weiss,2005,M
Olivera Marjanovic,2008,F
Ravi Seethamraju,2008,M
Robert Entriken,2005,M
Wan S,2005,M
Ole Madsen,1988,M
C. Nogaard,1988,M
Fredj Dridi,2004,M
Björn Muschall,2004,M
Günther Pernul,2004,M
M.M. Kwan,1998,M
P. Balasubramanian,1998,M
J.L. Zhao,2002,M
Jay F. Nunamaker,2002,M
Robert O. Briggs,2002,M
Joline Morrison,1997,F
J. Wallrafen,1996,M
Peter Protzel,1996,M
Heribert Popp,1996,M
Jae-Hyeon Ahn,2002,F
Suk-Gwon Chang,2002,M
Felix B. Tan,2003,M
M. G. Hunter,2003,M
Gregory E. Kersten,2002,M
Sabine T. Köszegi,2002,F
Rudolf Vetschera,2002,F
Halbana Tarmizi,2006,F
G.-J. de Vreede,2006,M
Ilze Zigurs,2006,M
Eric D. Browne,2004,M
Michael Schrefl,2004,M
Jim Warren,2004,M
Yasser Morgan,2003,M
Thomas Kunz,2003,M
Tung Bui,2005,M
Alexandre Gachet,2005,M
Jane H. Leuthold,1999,M
Wendy Cukier,2006,F
S. Cody,2006,M
E.J. Nesselroth,2006,M
K.B.C. Saxena,1991,M
Stefan Henningsson,2007,M
Claes Svensson,2007,M
Lisa Vallen,2007,F
Markus A. Wimmer,2006,M
Alison Watkins,2004,M
Donald J. Berndt,2004,M
Kris Aebischer,2004,M
John Fisher,2004,M
Larry Johnson,2004,M
Martin Barth,2011,M
Daniel Veit,2011,M
Di Wu,2001,M
Yanjun Sun,2001,F
Tomi Dahlberg,2008,F
M. Huurros,2008,M
Antti Ainamo,2008,F
Amir Bonakdar,2013,M
Tobias Weiblen,2013,M
C. Di Valentin,2013,M
T. Zeissner,2013,M
Anton Pussep,2013,M
Markus Schief,2013,M
Stephen Makonin,2016,M
D. McVeigh,2016,M
Wolfgang Stuerzlinger,2016,M
Khoa D. Tran,2016,M
Fred Popowich,2016,M
Murray E. Jennex,2016,F
Stefan Smolnik,2016,M
David T. Croasdell,2016,M
Hongmei Chen,2016,F
Rick Kazman,2016,M
Serge Haziyev,2016,M
Yuko Tanaka,2014,F
Yasuaki Sakamoto,2014,M
Hidehito Honda,2014,F
Rajiv M. Dewan,2002,M
Marshall Freimer,2002,M
Jie Zhang,2002,F
Michael A. Stefanone,2015,F
Gregory D. Saxton,2015,M
Michael J. Egnoto,2015,M
Wayne Wei,2015,M
Yun Fu,2015,M
H.C. Mak,1999,M
Robert B. Johnston,1999,M
Megan Squire,2015,F
Rebecca L. Gazda,2015,F
P. Halloran,1999,M
V. Niemeyer,2000,M
Mary Beth Watson-Manheim,2002,F
Kevin Crowston,2002,M
Katherine M. Chudoba,2002,F
Qiwei Gan,2015,M
Yang Yu,2015,M
Yuting Ji,2015,F
Robert Thomas,2015,M
Lang Tong,2015,M
Tommi Laukkanen,2015,F
Peter Buxmann,1999,M
J. Gebauer,1999,M
Christopher Landauer,1998,M
K.L. Bellman,1998,M
A. Kanevsky,1998,F
Anthony Skjellum,1998,M
Anna Rounbehler,1998,F
M. Losada,1990,F
Shaul Markovitch,1990,M
Zhiling Tu,2012,F
Yufei Yuan,2012,F
Catherine Dwyer,2010,F
Starr Roxanne Hiltz,2010,F
Marshall Scott Poole,2010,M
Julia Gussner,2010,F
Felicitas Hennig,2010,F
Sebastian Osswald,2010,M
Sandra Schliesslberger,2010,F
Birgit Warth,2010,M
Panko,1994,M
Halverson,1994,M
Hadi Kandjani,2013,F
Peter Bernus,2013,M
Susan Hilary Nielsen,2013,F
Rahul Thakurta,2010,M
Frederik Ahlemann,2010,M
Paul Glowalla,2014,M
Patryk Balazy,2014,M
Dirk Basten,2014,M
Ali Sunyaev,2014,F
Richard D. Tabors,2010,M
Geoffrey Parker,2010,M
Michael C. Caramanis,2010,M
Hope,1994,F
Wild,1994,M
Mladen Kezunovic,2014,M
Tomo Popovic,2014,M
Gurunath Gurrala,2014,F
Payman Dehghanian,2014,M
Ahad Esmaeilian,2014,F
Mohammad Tasdighi,2014,M
June Ahn,2013,F
Cindy Weng,2013,F
Brian S. Butler,2013,M
Shiyao Chen,2013,F
Timothy D. Mount,2013,M
Lang Tong,2013,M
Jozef Zurada,2010,F
Dipayan Ghosh,2013,M
Robert Thomas,2013,M
Stephen B. Wicker,2013,M
Alessia Neuroni,2013,F
Reinhard Riedl,2013,M
Jérôme Brugger,2013,M
Allen S. Lee,2010,M
Jeffrey V. Nickerson,2010,M
Elena Sánchez-Nielsen,2013,F
Deirdre Lee,2013,F
Pasi Tyrväinen,2003,M
Airi Salminen,2003,F
Tero Päivärinta,2003,M
J. Ramon Gil-Garcia,2013,M
Armando Aldama-Nalda,2013,F
Holly Tootell,2014,F
Mark Freeman,2014,M
Alison E. Freeman,2014,F
Bouchaib Bahli,2003,M
Suzanne Rivard,2003,F
Phil Longstreet,2010,M
Nelson,1994,M
Michael D. Hill,1994,M
O'Connor,1994,M
Burcu Bulgurcu,2010,F
Hasan Cavusoglu,2010,M
Izak Benbasat,2010,M
Gina Harden,2012,F
Kuhn,1994,M
Tera Marie Green,2010,F
Dong Seop Jeong,2010,M
Brian T. Fisher,2010,M
Sandra M. Richardson,2004,F
J.F. Courtney,2004,F
Daniel D. Suthers,2007,M
Nathan Dwyer,2007,M
Ravi Vatrapu,2007,F
Richard Medina,2007,F
Joseph Euzebe Tate,2008,M
T.J. Overbye,2008,M
Ekaterina Prasolova-Førland,2013,F
Mikhail Fominykh,2013,M
Ramin Darisiro,2013,M
Anders I. Mørch,2013,M
Seong-Whan Kim,2004,M
Shan Suthaharan,2004,M
Daniel Bauer,2005,M
Pierre Fastrez,2005,M
James D. Hollan,2005,M
Mikael Wiberg,2004,M
Tomasz Janowski,2012,M
Elsa Estevez,2012,M
Adegboyega Ojo,2012,M
Thomas Herrmann,2009,M
Yannis Charalabidis,2008,M
Dimitris Askounis,2008,M
Alexander S. Szalay,2009,M
Gordon Bell,2009,M
Jan Vandenberg,2009,M
Alainna C. Wonders,2009,F
Randal Burns,2009,M
Dan Fay,2009,M
J. N. Heasley,2009,M
Tony Hey,2009,F
Maria Nieto-SantiSteban,2009,F
Ani Thakar,2009,M
Richard Wilton,2009,M
Edward A. Fox,1999,M
Gail McMillan,1999,M
John L. Eaton,1999,M
Robert Winter,2001,M
Liqiong Deng,2003,M
Marshall Scott Poole,2003,M
C. Rumpradit,1999,M
M.L. Donnell,1999,M
J. Smith,1989,M
M.T. Vanecek,1989,M
T. J. Harrison,2006,M
J. Ramon Gil-Garcia,2006,M
Theresa A. Pardo,2006,F
Fran Thompson,2006,M
Terry Halpin,2001,M
Abhijit Basu,2001,M
Robert W. Blanning,2001,M
Susan Eisenbach,1993,F
